labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,2,0.37,89.74,4.53,2,24.06,3.49
2,4,0.39,89.12,4.75,2,33.1,3.96
3,6,0.43,80.95,4.19,2,25.11,3.23
4,8,0.44,81.92,4.54,2,33.04,3.97
5,10,0.44,80.73,4.29,2,29.94,3.42
6,12,0.43,89.24,4.52,2,35.7,3.2
7,14,0.41,80.45,4.34,2,30.75,3.2
8,16,0.4,77.73,4.33,2,41.32,3.98
9,18,0.38,71.19,4.27,2,34.07,3.25
10,20,0.37,73.47,4.34,2,31.87,3.92
11,22,0.4,69.4,4.25,2,25.41,3.29
12,24,0.41,67.79,4.22,2,24.85,4.3
13,26,0.37,67.81,4.12,2,30.5,4.25
14,28,0.36,66.88,4.34,2,37.68,3.78
15,30,0.31,47.29,4.25,2,32.14,4.05
16,32,0.28,60.93,4.33,2,39.2,4.05
17,34,0.25,73.34,4.43,2,31.48,4.19
18,36,0.25,75.9,4.3,2,26.79,3.43
19,38,0.16,69.96,5.01,2,30.81,5.35
20,40,0.16,70.79,4.58,2,20.16,3.75
21,42,0.24,44.16,3.81,2,21.6,3.18
22,44,0.25,41.25,4.04,2,40.5,4.16
23,46,0.31,42.16,3.86,2,37.56,3.17
24,48,0.38,36.34,3.96,2,31.27,3.28
25,50,0.27,31.65,3.65,2,38.72,3.22
26,52,0.29,30.2,3.88,2,29.56,4.13
27,54,0.27,18.76,3.79,2,27.6,4.16
28,56,0.27,27.37,3.48,2,24.92,4.14
29,58,0.25,20.47,3.53,2,25.63,4.3
30,60,0.23,18.31,3.57,2,24.05,4.2
