labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,2,0.19,322,174.0100437024795,2,21.5,9.802442384577043
2,4,0.22,293,158.33833169200776,2,19,8.662623502649481
3,6,0.23,229,123.75248449648387,2,19,8.662623502649481
4,8,0.22,176,95.11107978769066,2,20.5,9.34651483180602
5,10,0.22,163,88.08582957609987,2,19,8.662623502649481
6,12,0.22,135,72.95452142805817,2,15.5,7.066877067950893
7,14,0.23,117,63.227251904317086,2,15.5,7.066877067950893
8,16,0.21,86,46.474732168985206,2,18,8.206695949878457
9,18,0.19,73,39.44948195739442,2,18,8.206695949878457
10,20,0.17,54,29.18180857122327,2,20,9.118551055420507
11,22,0.19,84,45.39392444412509,2,22,10.030406160962558
12,24,0.24,90,48.63634761870545,2,21.5,9.802442384577043
13,26,0.21,79,42.691905131974785,2,21.5,9.802442384577043
14,28,0.16,71,38.368674232534296,2,20.5,9.34651483180602
15,30,0.14,70,37.82827037010424,2,20,9.118551055420507
16,32,0.18,71,38.368674232534296,2,21.5,9.802442384577043
17,34,0.21,64,34.585847195523876,2,22.5,10.258369937348071
18,36,0.28,62,33.50503947066375,2,23,10.486333713733584
19,38,0.27,58,31.343424020943512,2,25.5,11.626152595661146
20,40,0.34,43,23.237366084492603,2,26,11.85411637204666
