depth	min	max	median	mean
0	-66	-66	-66	-66
1	-65	-63	-64	-64
2	-63	-60	-62	-62
3	-60	-58	-59	-59
4	-58	-55	-56	-56
5	-56	-52	-54	-54
6	-54	-50	-51	-51
7	-51	-47	-49	-49
8	-49	-44	-46	-46
9	-46	-41	-44	-44
10	-44	-38	-41	-41
11	-41	-35	-38	-38
12	-38	-32	-35	-35
13	-36	-29	-33	-33
14	-33	-26	-30	-30
15	-31	-23	-28	-28
16	-28	-20	-25	-25
17	-26	-17	-23	-22
18	-23	-14	-20	-20
19	-21	-10	-17	-17
20	-19	-6	-14	-14
21	-16	-2	-11	-10
22	-14	3	-7	-7
23	-12	9	-3	-3
24	-10	15	1	1
25	-8	22	5	5
26	-6	29	10	9
27	-4	35	14	13
28	-2	42	18	17
29	0	48	22	20
30	2	54	26	24
31	4	60	30	28
32	6	65	34	32
33	8	71	38	35
34	9	77	42	39
35	11	83	47	43
36	12	89	51	47
37	14	95	55	50
38	16	101	60	54
39	17	107	64	58
40	19	113	69	62
41	20	119	73	66
42	21	124	78	70
43	22	130	82	73
44	24	136	86	77
45	25	143	91	81
46	26	148	95	85
47	27	154	100	89
48	28	160	104	92
49	29	167	108	96
50	29	174	112	100
51	30	181	116	104
52	31	189	120	108
