depth	min	max	median	mean
0	-61	-61	-61	-61
1	-59	-57	-58	-58
2	-57	-54	-55	-55
3	-54	-50	-53	-52
4	-53	-44	-50	-50
5	-51	-42	-48	-47
6	-49	-39	-45	-45
7	-47	-36	-43	-42
8	-45	-33	-40	-40
9	-43	-30	-37	-37
10	-40	-26	-34	-34
11	-37	-24	-32	-31
12	-35	-21	-29	-29
13	-34	-18	-27	-27
14	-32	-15	-25	-24
15	-28	-12	-21	-21
16	-26	-8	-18	-18
17	-21	-1	-12	-12
18	-17	6	-7	-6
19	-12	11	-1	-1
20	-8	18	4	4
21	-2	30	12	13
22	3	43	20	21
23	13	51	30	30
24	19	65	39	40
25	22	70	43	44
26	24	77	47	48
27	28	83	52	53
28	32	90	57	58
29	35	98	62	63
30	37	107	67	69
31	42	113	73	74
32	45	121	79	80
33	48	126	83	84
34	50	134	88	89
35	54	140	93	94
36	57	147	97	98
37	59	153	102	103
38	61	159	106	107
39	65	165	111	112
40	68	172	115	117
41	72	179	120	121
42	76	186	125	126
