labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,2,0.45,46.5139361,7.13,2,17.24168281,1.692066769
2,4,0.58,39.74661446,6.22,2,17.9091336,1.721266715
3,8,0.65,33.83812977,5.02,2,13.11198755,1.164768601
4,10,0.67,45.79084671,6.78,2,17.32250004,1.528713869
5,16,0.66,40.46350692,6.5,2,16.45650457,1.730339871
6,22,0.76,33.62712968,5.33,2,16.69612221,1.595274551
7,28,0.75,32.95050032,4.93,2,18.22675311,1.583603364
8,34,0.67,32.82072956,5.57,2,18.02248507,1.846059916
9,46,0.75,26.2560278,4.69,2,17.43589482,1.772771446
10,58,0.85,25.13567202,4.25,2,20.02506481,1.843621871
11,68,0.68,25.48527946,4.13,2,17.05523111,1.5581477989999999
12,70,0.73,24.17519543,4.17,2,18.49741616,1.7399114
13,72,0.73,22.17189504,3.67,2,19.82956791,1.746472296
14,76,0.82,27.04007642,4.2,2,18.44900697,1.610603119
