labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,2,1.46,31.01057023,6.651309019,2,20.29705727,1.945848392
2,4,1.4,30.34127869,6.57227887,2,20.05282331,1.951292097
3,6,1.46,28.40768216,6.280197142,2,18.46508158,1.840452659
4,8,1.48,28.46134452,6.299574496,2,20.85442799,2.055350562
5,10,1.48,34.24101433,7.450733793,2,20.10338738,1.995598055
6,12,1.52,24.70301892,5.566517142,2,20.51719669,2.032231065
7,14,1.5,27.30341335,6.023627431,2,21.22671641,2.084078634
8,16,1.58,25.48010036,5.583873168,2,20.19528867,1.96079914
9,18,1.53,25.53273923,5.595408789,2,20.23700975,1.964849919
10,20,1.48,24.57840955,5.543997946,2,21.61397528,2.135491263
