depth	min	max	median	mean
0	-66	-66	-66	-66
1	-62	-55	-59	-59
2	-56	-43	-51	-50
3	-50	-30	-41	-41
4	-47	-26	-38	-38
5	-44	-21	-34	-34
6	-40	-15	-29	-29
7	-35	-6	-23	-22
8	-30	3	-17	-16
9	-26	10	-11	-10
10	-22	19	-5	-4
11	-17	26	0	2
12	-12	34	6	8
13	-8	41	12	13
14	-3	48	18	20
15	2	56	25	26
16	6	62	31	32
17	9	68	36	36
18	12	75	40	41
19	15	81	45	45
20	19	87	49	50
21	22	92	54	55
22	25	99	59	60
23	29	105	63	64
24	32	112	68	69
