depth	min	max	median	mean
0	-60	-60	-60	-60
1	-59	-51	-56	-56
2	-57	-42	-52	-51
3	-55	-35	-47	-47
4	-53	-26	-43	-42
5	-50	-18	-38	-37
6	-48	-10	-34	-32
7	-45	-3	-29	-28
8	-43	5	-24	-23
9	-41	12	-20	-18
10	-39	20	-15	-13
11	-37	27	-10	-9
12	-35	36	-6	-4
13	-32	43	-1	1
14	-30	51	4	5
15	-28	58	8	10
16	-26	66	13	15
17	-24	75	18	20
18	-23	85	23	25
