depth	min	max	median	mean
0	-65	-65	-65	-65
1	-65	-62	-64	-64
2	-64	-59	-62	-62
3	-62	-59	-61	-61
4	-61	-58	-59	-59
5	-59	-56	-58	-58
6	-58	-54	-56	-56
7	-54	-50	-52	-52
8	-51	-45	-48	-48
9	-41	-33	-37	-37
10	-32	-20	-26	-26
11	-30	-18	-24	-24
12	-28	-15	-22	-22
13	-24	-10	-17	-17
14	-20	-3	-13	-12
15	-15	5	-7	-6
16	-12	16	-1	0
17	-4	27	9	9
18	2	40	18	19
19	12	55	33	33
20	18	82	47	47
21	21	88	51	52
22	23	95	56	57
23	26	100	60	61
24	27	108	65	65
25	30	113	69	69
26	33	120	73	73
27	37	125	78	78
28	41	132	83	83
29	46	137	88	89
30	50	144	93	94
31	54	149	98	99
32	58	156	103	104
33	63	161	108	109
34	66	168	113	114
35	71	172	118	119
36	74	179	123	124
37	77	184	128	129
38	80	190	133	133
39	84	194	137	138
40	88	201	142	143
41	92	205	147	148
42	95	211	152	153
43	99	216	157	157
44	103	221	162	162
45	107	226	167	167
46	112	232	172	172
47	116	238	177	177
