depth	min	max	median	mean
0	-59	-59	-59	-59
1	-58	-51	-55	-55
2	-56	-42	-51	-51
3	-54	-35	-47	-47
4	-52	-27	-43	-42
5	-50	-19	-39	-38
6	-48	-11	-34	-33
7	-45	-4	-30	-28
8	-43	3	-25	-24
9	-40	10	-21	-19
10	-37	19	-16	-14
11	-34	25	-11	-10
12	-32	33	-7	-5
13	-29	40	-2	0
14	-26	47	3	5
15	-23	54	8	10
16	-21	61	12	14
17	-18	68	17	19
18	-16	75	22	24
19	-13	82	27	29
20	-11	90	32	34
21	-9	97	37	39
22	-7	105	42	44
23	-5	113	47	49
24	-3	123	51	53
