labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,1,0.514629891,73.79,7.801,1,27.075000000000003,1.632
2,2,0.520544555,73.79,7.801,1,27.075000000000003,1.632
3,3,0.534026404,85.5,16.61,1,33.5,4.058
4,6,0.690526023,32.18,7.457,1,21.185,1.891
5,8,0.765862206,25.48,8.326,1,20.845,2.1315
6,10,0.750412672,19.2,5.823,1,18.174999999999997,1.565
7,12,0.715997929,14.32,5.154,1,18.325000000000003,1.448
8,14,0.77119561700000006,13.94,8.128,1,15.615,2.132
9,15,0.670488552,19.41,6.772,1,17.52,1.778
10,16,0.609179777,35.86,7.758,1,24.115,2.0055
11,18,0.640710654,28.52,12.7,1,22.735,3.1635
12,20,0.769174441,14.24,4.716,1,15.625,1.2915
13,22,0.79061446,17.55,5.194,1,13.64,1.1865
14,24,0.729947922,18.66,5.632,1,18.29,1.5165000000000002
15,28,0.757053041,21.09,5.044,2,28.52,1.6105
16,32,0.760233608,12.19,4.275,2,16.165,1.1805
17,36,0.74897886,23.49,7.362,2,28.92,2.4275
18,38,0.744972149,28.18,6.291,2,25.11,1.7605
19,40,0.729427871,19.03,7.495,2,20.674999999999997,2.0885
20,42,0.758048211,11.98,4.638,2,16.46,1.258
21,44,0.74205066,11.88,4.311,2,19.869999999999997,1.3005
22,48,0.758250897,13.72,7.132,2,18.27,1.9805
23,54,0.78723168,16.73,4.334,2,22.675,1.3625
