depth	min	max	median	mean
0	-66	-66	-66	-66
1	-65	-61	-64	-64
2	-64	-57	-61	-61
3	-63	-52	-58	-58
4	-62	-47	-55	-55
5	-61	-42	-52	-52
6	-61	-36	-49	-49
7	-60	-31	-46	-46
8	-59	-27	-43	-43
9	-58	-22	-40	-40
10	-57	-17	-37	-37
11	-56	-13	-33	-34
12	-55	-8	-30	-31
13	-54	-3	-27	-28
14	-53	2	-24	-25
15	-53	6	-20	-21
16	-52	11	-17	-18
17	-51	16	-13	-15
18	-50	21	-10	-12
19	-49	26	-6	-8
20	-48	31	-2	-5
21	-48	36	1	-2
22	-47	41	5	2
23	-46	45	9	5
24	-45	50	12	8
25	-44	55	16	12
26	-44	60	20	15
27	-43	64	23	18
28	-42	69	27	22
29	-41	74	31	25
30	-41	78	35	29
31	-40	82	40	32
32	-39	87	43	36
33	-39	91	47	39
34	-38	95	51	42
35	-37	99	55	46
36	-36	104	59	49
37	-36	109	63	52
38	-35	114	67	56
39	-34	117	71	59
40	-34	122	75	62
41	-33	126	79	66
42	-32	130	83	69
43	-32	134	87	72
44	-31	138	90	76
45	-30	142	94	79
46	-30	146	98	82
47	-29	150	102	86
48	-29	154	106	89
49	-28	158	111	92
50	-27	162	115	96
51	-27	165	119	99
52	-26	170	123	102
53	-26	173	127	106
54	-25	177	131	109
55	-25	180	135	112
56	-24	184	139	115
57	-24	188	143	119
58	-23	192	147	122
59	-23	195	151	125
60	-22	199	155	128
61	-22	202	159	131
62	-22	205	163	135
63	-21	209	167	138
64	-21	212	171	141
65	-20	216	175	144
66	-20	219	179	147
67	-19	222	183	150
68	-19	226	187	153
69	-19	229	191	156
70	-18	233	195	159
