labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,1,0.155725191,420.9484920085636,7.913831649160995,1,19.92739125652145,1.9329569538659137
2,2,0.137150127,390.9780114486227,8.249636033165938,1,9.92347798651362,1.383332836099999
3,3,0.099491094,407.0109648140219,10.460181787587029,1,11.744115956821569,2.359392888052119
4,4,0.155470738,449.1229105649125,9.207019668414038,1,5.589927794513189,1.5495279864323892
5,5,0.149363868,394.20063245506793,8.514733667029466,1,4.1223980915781295,1.759027270184721
6,6,0.130788804,440.5370160477407,13.78880861091095,1,12.121228540909124,2.4787912382909156
7,7,0.142748092,376.03018425206034,11.656935706647204,1,5.494827377656321,1.9314318205295304
8,8,0.124681934,360.80909088828486,13.169531809672396,1,13.046323876092648,2.9341182392015694
9,9,0.145292621,312.0755167908177,12.046114957425562,1,8.000389032667444,2.5193225050386445
10,10,0.193638677,278.2264907231197,9.515345985697357,1,13.4316343101966,2.233680787800695
11,11,0.177099237,359.34039755201405,6.6837313967007965,1,8.127534499588402,1.1744287356821907
12,12,0.180916031,358.9364425512062,6.101919528870505,1,5.088869010177738,0.9561984852457304
13,13,0.2,188.77717587755433,4.870451143074235,1,11.392783722785566,1.248649102497298
14,14,0.350636132,103.47354789028044,4.873604109747208,1,9.355430568710862,1.3640217693947103
15,15,0.130788804,131.997833497329,8.804255500941844,1,16.790783233581564,2.3523887380381105
16,16,0.120356234,137.78815192557627,6.448485512896971,1,19.05357805477382,2.010152487353638
17,17,0.239185751,90.64240468128482,4.86749712640166,1,8.655865150645063,1.2923206692513078
18,18,0.162849873,87.25651847451303,7.495334931657336,1,8.925469367850939,2.1465753876264837
19,19,0.142239186,117.75015076883362,9.27871188522409,1,9.315639718631278,2.165886237665106
20,20,0.162340967,118.91708480450082,7.907986132482638,1,8.508678933684022,1.738323103476646
21,21,0.124936387,124.79880921626427,10.869976288406615,1,5.844899945023133,2.605656388544646
22,22,0.15648855,126.42398128618127,8.103777199540886,1,9.872589836411846,1.862957703725915
23,23,0.119592875,95.90388022514108,7.355827614711655,1,11.56814537313629,2.0568162541136323
24,24,0.0956743,90.45565329757795,7.5711381818089425,1,7.757259315514519,2.0750668708168
25,25,0.089821883,76.90399698714131,9.53609561907219,1,17.626532418586397,2.991222555982445
26,26,0.119083969,40.09206324685079,8.403296450139925,1,11.796665556926664,2.2201324544402645
27,27,0.083206107,39.19211672838423,9.786271552905877,1,15.879608098425882,2.701121338735576
28,28,0.173282443,45.01357492336048,7.463250714926501,1,5.875182911750365,1.9352852538705705
29,29,0.143002545,35.205808870411616,7.607975298549283,1,11.742088523484176,1.982064537297462
30,30,0.174045802,30.28205049389743,3.561169140455671,1,8.10635849954605,0.9841119186348904
31,32,0.150573248,35.013218986693104,3.354266373375199,2,11.29208188925083,1.1179161022358322
32,34,0.159872611,29.10085995820172,3.014849089363031,2,12.160965207655265,0.9874703686416072
33,36,0.258980892,21.78414901023497,1.9540381705747432,2,11.676568490019802,0.8010126016020251
34,38,0.188025478,17.98357210263381,2.237156371140979,2,13.213094559759524,0.922274001844548
35,40,0.213375796,19.546254605759177,2.2654109045308215,2,14.39074476211482,0.8763963517527927
36,42,0.174012739,11.964495923928991,2.117715770902098,2,6.536256896405846,0.6961113680588894
37,44,0.088152866,3.5130479236927625,1.569981119806629,2,4.570491159140982,0.6787179346907691
