labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,1,0.5687,225.77166711821,4.6516666759700005,1,7.666666682,0.8000000016
2,2,0.3489,300.04666726676,7.621666681909999,1,18.6500000373,1.59166666985
3,3,0.3326,330.32666732732,8.25833334985,1,16.98666670064,1.6683333366699995
4,4,0.3348,253.13166717293,7.011666680689999,1,18.33166670333,1.59166666985
5,5,0.317,230.0666671268,7.1083333475499995,1,16.656666699979997,1.5400000030799998
6,6,0.3133,228.4666671236,6.94500001389,1,20.59166670785,1.59333333652
7,7,0.3626,215.29500043059,6.58833334651,1,18.55500003711,1.46833333627
8,8,0.2707,244.11500048823,8.836666684339999,1,19.48166670563,2.166666671
9,9,0.398,215.70500043141,6.06166667879,1,13.77500002755,1.31333333596
10,10,0.3103,217.09333376752,7.83666668234,1,10.2000000204,1.79666667026
11,11,0.3476,203.55333374044,6.59500001319,1,17.89333336912,1.63500000327
12,12,0.3083,188.53666704374,6.806666680279999,1,14.54833336243,1.6783333366899995
13,13,0.6669,156.83500031366998,4.501666675669999,1,17.03500003407,1.09166666885
14,14,0.3644,139.94833361323,5.52833334439,1,19.38500003877,1.6000000032
15,15,0.3591,152.76500030553,5.6833333447,1,17.39333336812,1.36500000273
16,16,0.4494,122.28000024456,4.85500000971,1,17.26833336787,1.166666669
17,17,0.3804,117.77000023554,5.051666676769999,1,17.166666700999997,1.36833333607
18,18,0.3962,134.82166693630998,6.16166667899,1,15.66166669799,1.62333333658
19,19,0.2611,128.64000025727998,6.316666679299999,1,17.44000003488,1.833333337
20,20,0.3566,127.18500025437,6.181666679029999,1,15.16833336367,1.73666667014
21,21,0.4108,115.53666689774,4.933333343199999,1,14.59666669586,1.39666666946
22,22,0.3727,98.88500019776998,3.42166667351,1,19.24666670516,1.14500000229
23,23,0.4491,101.60500020321,3.26166667319,1,17.23666670114,0.91333333516
24,24,0.3085,94.23000018846,3.11833333957,1,16.85166670037,1.02166666871
25,25,0.3038,92.23833351781,3.57833334049,1,15.51833336437,1.16833333567
26,26,0.2569,104.24333354182,5.78500001157,1,16.816666700299997,1.49500000299
27,27,0.2905,100.91333353516,3.3100000066199997,1,16.55333336644,0.90166666847
28,28,0.2719,97.52666686172,4.16500000833,1,14.91500002983,1.2333333357999998
29,29,0.2499,96.97500019395,3.38500000677,1,16.57833336649,1.1266666689199998
30,30,0.3313,94.73000018946,3.51500000703,1,13.7833333609,1.0150000020299998
31,32,0.4358,73.9500001479,2.4700000049399997,2,19.496666705659997,0.75833333485
32,34,0.3846,78.75166682416999,2.4883333383099995,2,21.170000042339996,0.7750000015499999
33,36,0.3564,87.40666684147999,2.80500000561,2,16.37333336608,0.7783333348899999
34,38,0.2673,91.31166684929,3.33333334,2,15.811666698289995,1.04500000209
35,40,0.3851,78.51833349037,2.8666666723999996,2,16.85333336704,0.7800000015599999
36,42,0.2752,84.84333350301999,3.72500000745,2,16.63833336661,1.12000000224
37,44,0.3111,80.95500016191,3.36833334007,2,17.15666670098,0.99833333533
38,46,0.362,61.21000012242,3.03000000606,2,15.63666669794,0.90333333514
39,48,0.7164,34.41833340217,1.19500000239,2,14.29000002858,0.37833333409
40,50,0.7947,20.88500004177,0.96333333526,2,13.061666692789998,0.30333333394
41,52,0.4277,44.136666754939995,2.2016666710699995,2,17.293333367920003,0.78166666823
42,54,0.3322,45.07500009015,2.2316666711299997,2,15.3000000306,0.7850000015699999
43,56,0.6014,43.19833341972999,1.47333333628,2,15.5333333644,0.46833333427
44,58,0.4613,61.538333456409994,1.98166667063,2,17.93500003587,0.6416666679499999
45,60,0.4764,52.70500010541,1.92833333719,2,14.15666669498,0.5716666678099999
46,62,0.4804,36.81000007362,2.44833333823,2,12.96333335926,0.7500000014999999
47,64,1.0629,16.9666667006,1.12500000225,2,9.75333335284,0.38666666743999994
48,66,0.592,30.73666672814,2.4166666715,1,17.833333369,0.88500000177
