labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval
1,1,0.3247104682520408,17.425344425184885,1.2399672069109753,0.5
2,2,0.67838133983274,23.05748423203548,1.9417496281364612,0.5
3,3,0.4602601791578097,21.337699825411264,1.7989894931073085,0.5
4,4,0.71314057211289394,29.63153420087056,2.0286754333321135,0.5
5,5,0.7551242078900878,25.075289215933463,1.7937182024116425,0.5
6,6,0.8944369778714714,32.98879804972342,1.9037225727398783,0.5
7,7,0.9627207261977228,23.35245217348324,1.4620690191861485,0.5
8,8,0.6879142686290876,22.576575413216187,1.6726772676601935,0.5
9,9,0.6977197544664464,22.01485271556983,1.3160407752187002,0.5
10,10.5,0.5843885665162883,22.94606731094941,1.8315829869005196,0.5
11,11.5,0.578113186933168,14.491021181602507,1.1927941480800353,0.5
12,12,0.2759098210118303,12.77152565334628,1.167531324994582,0.5
13,12.5,0.7316810185421494,9.722735246027993,0.9626724345395274,0.5
14,14.5,0.6910536003305313,9.093080921513968,0.9262927966396176,0.5
