labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,2,0.21,156.66666698,6.000000011999999,2,12.500000025,1.5000000029999998
2,4,0.2654424040066778,113.166666893,4.500000009,2,14.000000028,1.5000000029999998
3,6,0.41,133.83333360099996,6.1666666789999995,2,13.666666694,1.66666667
4,8,0.24,118.833333571,5.333333344,2,14.000000028,1.66666667
5,10,0.22,139.83333361299998,5.500000011,2,13.33333336,1.5000000029999998
6,12,0.32,77.333333488,4.500000009,2,10.000000019999998,1.5000000029999998
7,14,0.32,74.833333483,4.3333333419999995,2,12.833333359,1.5000000029999998
8,16,0.23,57.666666782,4.666666676,2,12.666666692,1.66666667
9,18,0.3,52.000000104,4.166666675,2,12.166666691,1.5000000029999998
10,20,0.24,49.000000098,3.833333341,2,10.833333355,1.5000000029999998
11,22,0.26,39.500000079,3.833333341,2,15.166666697,1.66666667
12,24,0.43,30.166666727,3.33333334,2,11.833333357,1.5000000029999998
13,26,0.26,35.333333404,3.833333341,2,10.666666688,1.66666667
14,28,0.26,32.500000065,3.5000000069999997,2,12.666666692,1.66666667
15,30,0.27,31.500000062999995,3.666666674,2,12.000000023999998,1.66666667
16,32,0.28,29.000000058,3.33333334,2,9.833333353,1.5000000029999998
17,34,0.32,18.000000036,3.33333334,2,11.833333357,1.66666667
18,36,0.3629869651668017,25.333333384,3.33333334,2,10.500000021,1.5000000029999998
19,38,0.3917812574517129,25.666666718,3.833333341,2,13.000000026,1.66666667
20,40,0.37,18.666666704,2.5000000049999995,2,9.833333353,1.166666669
21,42,0.37,20.500000041,3.166666673,2,16.333333365999998,1.66666667
22,44,0.31,18.166666703,2.8333333389999997,2,13.666666694,1.5000000029999998
