depth	min	max	median	mean
0	-66	-66	-66	-66
1	-64	-63	-64	-64
2	-62	-60	-61	-61
3	-59	-57	-58	-58
4	-56	-53	-55	-55
5	-53	-49	-51	-51
6	-50	-46	-48	-48
7	-47	-42	-44	-44
8	-44	-38	-41	-41
9	-41	-35	-39	-38
10	-39	-32	-36	-36
11	-36	-30	-33	-33
12	-34	-27	-31	-31
13	-32	-24	-28	-28
14	-29	-22	-25	-25
15	-26	-18	-22	-22
16	-22	-14	-18	-18
17	-18	-8	-13	-13
18	-13	-2	-8	-8
19	-9	5	-2	-2
20	-4	13	4	4
21	1	22	11	11
22	6	31	17	17
23	10	39	23	24
24	15	47	29	29
25	19	55	34	35
26	23	61	40	40
27	27	69	45	46
28	32	76	51	51
29	36	82	56	57
30	40	89	61	62
31	44	96	67	67
32	48	102	72	73
33	52	108	77	78
34	56	115	82	83
35	60	121	87	88
36	64	127	92	93
37	68	133	97	98
38	72	139	102	103
39	76	145	107	108
40	80	151	112	113
41	84	157	117	118
42	88	164	122	123
43	92	170	128	128
44	96	176	133	134
45	99	184	138	139
46	102	193	142	144
