labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,2,0.52,36.57736098,5.625484475,2,23.61732339,1.979001593
2,8,0.69,36.5073397,6.131003578,2,20.05589914,1.947518348
3,14,0.7,32.22492045,5.151704042,2,22.38234448,1.940404269
4,20,0.85,26.40325988,4.657702254,2,20.81583338,1.934749323
5,26,0.92,34.39649109,5.647982843,2,17.31211893,1.679051242
6,32,0.92,25.99169194,4.365016942,2,20.78927116,1.842882613
7,38,1.02,25.53373715,4.095509105,2,18.96095019,1.641391615
8,44,1.12,15.63669952,3.009698872,2,18.6373993,1.677870802
9,50,1.13,18.40932153,3.27870969,2,16.11493134,1.482511212
10,56,1.58,8.458475005,1.7625277,2,13.48870264,1.181653213
11,64,1.29,15.20497311,2.291613138,2,6.547168348,0.523157948
