depth	min	max	median	mean
0	-66	-66	-66	-66
1	-65	-63	-65	-65
2	-65	-60	-64	-63
3	-64	-56	-62	-61
4	-63	-51	-60	-59
5	-63	-47	-57	-57
6	-62	-41	-55	-54
7	-61	-37	-53	-52
8	-60	-33	-51	-50
9	-60	-30	-48	-47
10	-59	-25	-45	-45
11	-58	-21	-43	-42
12	-58	-16	-40	-39
13	-57	-10	-37	-37
14	-56	-4	-35	-34
15	-56	0	-32	-31
16	-55	5	-29	-28
17	-54	10	-26	-25
18	-54	16	-22	-22
19	-53	22	-19	-19
20	-52	27	-16	-15
21	-52	33	-12	-12
22	-51	39	-9	-9
23	-50	43	-5	-5
24	-50	49	-1	-2
25	-49	54	4	2
26	-49	60	9	6
27	-48	65	13	10
28	-47	70	17	14
29	-47	75	21	18
30	-46	81	25	21
31	-45	86	30	26
32	-45	92	36	30
33	-44	96	40	34
34	-44	101	45	38
35	-43	106	49	42
36	-43	111	54	46
37	-42	116	59	50
38	-41	122	64	55
39	-41	127	69	59
40	-40	132	74	63
41	-40	137	79	67
42	-39	142	83	71
43	-39	147	89	75
44	-38	152	94	79
45	-38	156	98	83
46	-37	161	103	87
47	-36	166	108	91
48	-36	170	113	95
49	-36	175	117	99
50	-35	180	122	103
51	-35	184	127	107
52	-34	189	132	111
53	-34	193	136	115
54	-33	198	141	119
55	-33	202	146	123
56	-32	207	151	127
57	-32	212	155	131
58	-31	217	160	135
59	-31	221	165	139
60	-30	226	170	143
61	-30	230	175	147
62	-30	235	179	151
63	-29	239	184	155
64	-29	244	189	159
