labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,1.06,0.3212457780102305,108.655384,21.1842649,1.06,7.2367671,0.276716562
2,2.12,0.26085657353575,102.93296399999998,19.6563351,1.06,14.7075111,0.5202053557540459
3,3.18,0.19773878711789855,113.643428,24.7995016,1.06,29.52607215,1.213859035151818
4,4.24,0.22566139742906555,172.554162,33.793302499999996,1.06,17.5332936,0.6504359741092954
5,5.3,0.19983301333057055,108.861696,21.9554374,1.0599999999999996,13.68602065,0.5525075438884482
6,6.36,0.20675370041942392,103.078226,20.9388143,1.0600000000000005,13.89248805,1.4852693700523054
7,7.42,0.2398083825250168,68.42225,12.9936304,1.0599999999999996,15.5764635,0.4495803622630566
8,8.48,0.3255986028418017,88.20293100000002,17.5255902,1.0600000000000005,11.9790016,0.7231391349914065
9,9.54,0.217161517667052,70.23821000000001,13.8758103,1.0599999999999987,12.963799150000002,0.3747228436215485
10,10.6,0.3129321869752744,104.195959,20.9591532,1.0600000000000005,9.591688155,0.39573162684919166
11,11.66,0.22587082005033277,142.624714,32.3222491,1.0600000000000005,15.695220549999998,0.3579051901243465
12,12.72,0.25456658945745725,125.630762,24.1024142,1.0600000000000005,13.16590425,0.5580515921890212
13,13.78,0.27315528224168023,74.859288,14.5742667,1.0599999999999987,17.1017478,0.6348973565868311
14,14.84,0.2461568101255237,72.42183899999999,14.4494546,1.0600000000000005,11.57698365,0.41620322791955816
15,15.9,0.2614263978773375,52.228016,11.3704478,1.0600000000000005,12.3299762,0.5208987819439773
16,16.96,0.26928705161513433,35.49326010000001,8.8712014,1.0600000000000005,12.5645525,0.4793749067890509
17,18.02,0.30949375975167803,39.235984,8.0160907,1.0599999999999987,8.185014755000001,0.23396605636007176
18,19.08,0.2286529752224,26.3080212,15.098538199999998,1.0599999999999987,17.145082199999997,0.5139046881039785
19,20.14,0.3730218683984077,27.879093,6.782951,1.0600000000000023,17.358350200000004,0.8173407363315817
20,21.2,0.46750799779129915,22.7260031,9.1738392,1.0599999999999987,14.051449300000002,0.33704612820837876
21,22.26,0.6491577702730071,35.0588801,8.413230200000001,1.0600000000000023,25.4148079,0.4545860949431923
22,23.32,0.8367456481263437,16.8257944,6.4139056,1.0599999999999987,22.6348758,0.4513045680774501
23,24.38,0.4893914441403423,25.169879,5.877017100000001,1.0599999999999987,21.44846895,0.47616502112313386
24,25.44,0.5570946119052419,20.9546503,5.2197528,1.0600000000000023,18.03194815,0.443770456968098
25,26.5,0.5763931499696903,31.3710383,6.2489892,1.0599999999999987,16.06150945,0.3943589895043936
26,27.56,0.4704959228644952,29.9513446,6.1223974,1.0599999999999987,16.53536475,0.338275862158973
27,32.86,0.4402148729173133,33.0099348,7.4237059,1.0599999999999987,28.12168535,0.6075508651492523
