labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,3,0.32,59.69691751,8.480381473,3,18.94566633,1.714889785
2,6,0.46,48.17705261,6.975724392,3,21.84312477,1.90648478
3,9,0.58,40.89430645,6.105743128,3,22.80573875,1.980989625
4,12,0.45,54.49630536,7.812472492,3,20.13446978,1.789787103
5,15,0.49,46.05298149,6.758688808,3,20.11403165,1.835706308
6,18,0.62,34.91159283,5.590146195,3,21.89744949,2.063977559
7,21,0.83,23.55472891,4.264472893,3,21.46892076,2.002631821
8,27,0.97,28.42810074,4.246907032,3,23.25314589,1.910766767
9,33,0.97,23.35795603,3.670185289,3,22.38042463,1.863639481
10,42,0.81,23.85917765,3.704489791,3,22.20947293,1.852422234
11,48,0.94,22.33649989,3.540962262,3,21.51820159,1.804645123
12,54,0.92,24.88949825,3.727937515,3,22.25913835,1.804233686
13,63,0.89,18.42992928,2.765243049,3,20.37039724,1.607565498
