depth	min	max	median	mean
0	-66	-66	-66	-66
1	-63	-62	-62	-62
2	-60	-59	-60	-60
3	-57	-55	-56	-56
4	-54	-51	-52	-52
5	-49	-46	-48	-48
6	-46	-42	-43	-43
7	-41	-36	-38	-38
8	-36	-29	-32	-32
9	-31	-22	-25	-26
10	-27	-15	-20	-20
11	-22	-8	-13	-14
12	-17	1	-6	-7
13	-14	9	0	-1
14	-9	20	7	7
15	-5	32	15	15
16	-1	44	22	22
17	0	53	26	26
18	2	62	30	30
19	3	69	32	33
20	4	76	35	36
