depth	min	max	median	mean
0	-66	-66	-66	-66
1	-64	-63	-64	-64
2	-62	-60	-61	-61
3	-60	-57	-58	-59
4	-59	-54	-56	-56
5	-57	-52	-54	-54
6	-55	-49	-52	-52
7	-53	-47	-49	-49
8	-52	-44	-47	-47
9	-50	-41	-44	-44
10	-48	-37	-41	-42
11	-47	-33	-38	-39
12	-45	-30	-34	-36
13	-43	-26	-31	-33
14	-42	-21	-27	-30
15	-40	-16	-24	-26
16	-39	-12	-20	-23
17	-37	-7	-16	-20
18	-36	-2	-13	-16
19	-34	3	-9	-13
20	-33	8	-5	-10
21	-32	13	-1	-6
22	-30	18	2	-3
23	-29	24	6	0
24	-28	29	10	4
25	-27	35	14	7
26	-26	41	18	11
27	-25	47	22	15
28	-24	54	26	18
29	-23	60	31	22
30	-22	66	35	26
31	-20	72	40	30
32	-20	79	44	33
33	-19	84	49	37
34	-18	90	53	41
35	-17	97	58	45
36	-16	103	62	49
37	-16	109	67	52
38	-15	115	71	56
39	-14	122	76	60
40	-13	129	80	64
41	-13	136	85	67
42	-12	142	89	71
43	-12	150	93	75
44	-11	159	97	79
45	-11	168	101	83
46	-10	178	104	86
