iteration,logOdds,memory,depth_code,accretion
1,-58.9957,0.930954,accRate[2],4.22914
1,-58.9957,0.930954,accRate[4],4.29834
1,-58.9957,0.930954,accRate[6],4.17412
1,-58.9957,0.930954,accRate[8],4.2211
1,-58.9957,0.930954,accRate[10],4.03488
1,-58.9957,0.930954,accRate[12],3.91106
1,-58.9957,0.930954,accRate[14],3.51324
1,-58.9957,0.930954,accRate[16],3.56413
1,-58.9957,0.930954,accRate[18],3.44219
1,-58.9957,0.930954,accRate[20],2.59169
2,-59.0171,0.400131,accRate[2],3.50199
2,-59.0171,0.400131,accRate[4],4.60879
2,-59.0171,0.400131,accRate[6],2.76214
2,-59.0171,0.400131,accRate[8],6.23838
2,-59.0171,0.400131,accRate[10],9.78929
2,-59.0171,0.400131,accRate[12],6.39677
2,-59.0171,0.400131,accRate[14],3.90511
2,-59.0171,0.400131,accRate[16],8.81509
2,-59.0171,0.400131,accRate[18],7.73487
2,-59.0171,0.400131,accRate[20],2.13884
3,-58.9852,0.842383,accRate[2],5.19103
3,-58.9852,0.842383,accRate[4],5.3679500000000004
3,-58.9852,0.842383,accRate[6],4.30479
3,-58.9852,0.842383,accRate[8],4.3184
3,-58.9852,0.842383,accRate[10],4.34044
3,-58.9852,0.842383,accRate[12],3.51042
3,-58.9852,0.842383,accRate[14],3.49395
3,-58.9852,0.842383,accRate[16],3.82808
3,-58.9852,0.842383,accRate[18],3.35167
3,-58.9852,0.842383,accRate[20],3.07782
4,-59.0118,0.524075,accRate[2],6.28724
4,-59.0118,0.524075,accRate[4],6.79191
4,-59.0118,0.524075,accRate[6],8.41383
4,-59.0118,0.524075,accRate[8],9.43943
4,-59.0118,0.524075,accRate[10],3.06588
4,-59.0118,0.524075,accRate[12],2.06538
4,-59.0118,0.524075,accRate[14],2.74756
4,-59.0118,0.524075,accRate[16],2.24149
4,-59.0118,0.524075,accRate[18],1.98349
4,-59.0118,0.524075,accRate[20],3.17262
5,-58.9827,0.596759,accRate[2],2.6691
5,-58.9827,0.596759,accRate[4],4.14917
5,-58.9827,0.596759,accRate[6],5.20566
5,-58.9827,0.596759,accRate[8],5.54841
5,-58.9827,0.596759,accRate[10],5.79724
5,-58.9827,0.596759,accRate[12],4.97485
5,-58.9827,0.596759,accRate[14],5.04751
5,-58.9827,0.596759,accRate[16],6.31437
5,-58.9827,0.596759,accRate[18],4.74522
5,-58.9827,0.596759,accRate[20],7.55008
6,-59.0004,0.276443,accRate[2],4.81027
6,-59.0004,0.276443,accRate[4],5.09616
6,-59.0004,0.276443,accRate[6],5.92559
6,-59.0004,0.276443,accRate[8],8.42441
6,-59.0004,0.276443,accRate[10],11.2102
6,-59.0004,0.276443,accRate[12],11.2151
6,-59.0004,0.276443,accRate[14],3.56199
6,-59.0004,0.276443,accRate[16],5.60154
6,-59.0004,0.276443,accRate[18],6.633
6,-59.0004,0.276443,accRate[20],3.65947
7,-58.9984,0.665393,accRate[2],4.15618
7,-58.9984,0.665393,accRate[4],5.48417
7,-58.9984,0.665393,accRate[6],4.73652
7,-58.9984,0.665393,accRate[8],5.80194
7,-58.9984,0.665393,accRate[10],7.79702
7,-58.9984,0.665393,accRate[12],4.92197
7,-58.9984,0.665393,accRate[14],2.85562
7,-58.9984,0.665393,accRate[16],2.16464
7,-58.9984,0.665393,accRate[18],1.50048
7,-58.9984,0.665393,accRate[20],0.388287
8,-58.9914,0.0743426,accRate[2],6.49587
8,-58.9914,0.0743426,accRate[4],6.80314
8,-58.9914,0.0743426,accRate[6],3.78504
8,-58.9914,0.0743426,accRate[8],1.9737
8,-58.9914,0.0743426,accRate[10],2.54857
8,-58.9914,0.0743426,accRate[12],2.82976
8,-58.9914,0.0743426,accRate[14],5.6773
8,-58.9914,0.0743426,accRate[16],7.07315
8,-58.9914,0.0743426,accRate[18],7.5286
8,-58.9914,0.0743426,accRate[20],1.12814
9,-58.9823,0.768007,accRate[2],5.37742
9,-58.9823,0.768007,accRate[4],5.72307
9,-58.9823,0.768007,accRate[6],6.98095
9,-58.9823,0.768007,accRate[8],5.88634
9,-58.9823,0.768007,accRate[10],6.35468
9,-58.9823,0.768007,accRate[12],8.09934
9,-58.9823,0.768007,accRate[14],8.28798
9,-58.9823,0.768007,accRate[16],8.66363
9,-58.9823,0.768007,accRate[18],10.7305
9,-58.9823,0.768007,accRate[20],13.3467
10,-59.0089,0.105338,accRate[2],5.47359
10,-59.0089,0.105338,accRate[4],3.28829
10,-59.0089,0.105338,accRate[6],7.08228
10,-59.0089,0.105338,accRate[8],4.66612
10,-59.0089,0.105338,accRate[10],7.54505
10,-59.0089,0.105338,accRate[12],3.57325
10,-59.0089,0.105338,accRate[14],8.87154
10,-59.0089,0.105338,accRate[16],2.14819
10,-59.0089,0.105338,accRate[18],1.80196
10,-59.0089,0.105338,accRate[20],2.47592
11,-58.9927,0.311962,accRate[2],3.47689
11,-58.9927,0.311962,accRate[4],2.34346
11,-58.9927,0.311962,accRate[6],1.81528
11,-58.9927,0.311962,accRate[8],2.9333
11,-58.9927,0.311962,accRate[10],6.973
11,-58.9927,0.311962,accRate[12],4.59516
11,-58.9927,0.311962,accRate[14],3.41776
11,-58.9927,0.311962,accRate[16],6.27309
11,-58.9927,0.311962,accRate[18],3.31817
11,-58.9927,0.311962,accRate[20],1.30033
12,-58.9875,0.243833,accRate[2],6.07431
12,-58.9875,0.243833,accRate[4],4.68853
12,-58.9875,0.243833,accRate[6],2.06392
12,-58.9875,0.243833,accRate[8],2.84468
12,-58.9875,0.243833,accRate[10],6.23122
12,-58.9875,0.243833,accRate[12],10.4716
12,-58.9875,0.243833,accRate[14],11.4388
12,-58.9875,0.243833,accRate[16],3.58451
12,-58.9875,0.243833,accRate[18],5.20002
12,-58.9875,0.243833,accRate[20],4.66343
13,-59.0082,0.337022,accRate[2],2.83632
13,-59.0082,0.337022,accRate[4],3.56532
13,-59.0082,0.337022,accRate[6],5.44654
13,-59.0082,0.337022,accRate[8],5.10382
13,-59.0082,0.337022,accRate[10],12.6021
13,-59.0082,0.337022,accRate[12],12.7291
13,-59.0082,0.337022,accRate[14],11.509
13,-59.0082,0.337022,accRate[16],9.98945
13,-59.0082,0.337022,accRate[18],2.51588
13,-59.0082,0.337022,accRate[20],4.68672
14,-59.0074,0.399464,accRate[2],4.03154
14,-59.0074,0.399464,accRate[4],6.89918
14,-59.0074,0.399464,accRate[6],6.363
14,-59.0074,0.399464,accRate[8],7.06937
14,-59.0074,0.399464,accRate[10],10.483
14,-59.0074,0.399464,accRate[12],11.8808
14,-59.0074,0.399464,accRate[14],9.13932
14,-59.0074,0.399464,accRate[16],13.5324
14,-59.0074,0.399464,accRate[18],5.0662
14,-59.0074,0.399464,accRate[20],4.65616
15,-58.9933,0.272011,accRate[2],2.60703
15,-58.9933,0.272011,accRate[4],6.19493
15,-58.9933,0.272011,accRate[6],1.69635
15,-58.9933,0.272011,accRate[8],3.25743
15,-58.9933,0.272011,accRate[10],3.24863
15,-58.9933,0.272011,accRate[12],3.26516
15,-58.9933,0.272011,accRate[14],5.3576
15,-58.9933,0.272011,accRate[16],6.90693
15,-58.9933,0.272011,accRate[18],1.83673
15,-58.9933,0.272011,accRate[20],4.54086
16,-58.9813,0.695091,accRate[2],2.75193
16,-58.9813,0.695091,accRate[4],3.11031
16,-58.9813,0.695091,accRate[6],3.07815
16,-58.9813,0.695091,accRate[8],3.29478
16,-58.9813,0.695091,accRate[10],4.18648
16,-58.9813,0.695091,accRate[12],3.62916
16,-58.9813,0.695091,accRate[14],3.25873
16,-58.9813,0.695091,accRate[16],4.01988
16,-58.9813,0.695091,accRate[18],5.643
16,-58.9813,0.695091,accRate[20],4.61088
17,-59.0046,0.393369,accRate[2],1.86765
17,-59.0046,0.393369,accRate[4],3.21853
17,-59.0046,0.393369,accRate[6],5.11317
17,-59.0046,0.393369,accRate[8],4.1987
17,-59.0046,0.393369,accRate[10],4.26311
17,-59.0046,0.393369,accRate[12],2.23754
17,-59.0046,0.393369,accRate[14],3.80329
17,-59.0046,0.393369,accRate[16],7.46516
17,-59.0046,0.393369,accRate[18],5.64225
17,-59.0046,0.393369,accRate[20],1.73997
18,-59.0129,0.488606,accRate[2],4.16713
18,-59.0129,0.488606,accRate[4],5.23376
18,-59.0129,0.488606,accRate[6],5.52084
18,-59.0129,0.488606,accRate[8],4.38535
18,-59.0129,0.488606,accRate[10],3.15586
18,-59.0129,0.488606,accRate[12],3.37831
18,-59.0129,0.488606,accRate[14],4.40965
18,-59.0129,0.488606,accRate[16],3.66223
18,-59.0129,0.488606,accRate[18],6.7055
18,-59.0129,0.488606,accRate[20],1.73491
19,-58.9876,0.00193155,accRate[2],2.02295
19,-58.9876,0.00193155,accRate[4],0.486563
19,-58.9876,0.00193155,accRate[6],0.659673
19,-58.9876,0.00193155,accRate[8],3.69094
19,-58.9876,0.00193155,accRate[10],1.80039
19,-58.9876,0.00193155,accRate[12],3.51822
19,-58.9876,0.00193155,accRate[14],1.98617
19,-58.9876,0.00193155,accRate[16],2.29199
19,-58.9876,0.00193155,accRate[18],7.19835
19,-58.9876,0.00193155,accRate[20],2.97152
20,-58.9874,0.402468,accRate[2],4.68819
20,-58.9874,0.402468,accRate[4],5.79548
20,-58.9874,0.402468,accRate[6],8.93762
20,-58.9874,0.402468,accRate[8],3.85133
20,-58.9874,0.402468,accRate[10],3.95174
20,-58.9874,0.402468,accRate[12],2.17346
20,-58.9874,0.402468,accRate[14],2.70807
20,-58.9874,0.402468,accRate[16],1.77938
20,-58.9874,0.402468,accRate[18],1.57122
20,-58.9874,0.402468,accRate[20],2.05578
21,-58.999,0.542569,accRate[2],3.83692
21,-58.999,0.542569,accRate[4],3.28318
21,-58.999,0.542569,accRate[6],4.78065
21,-58.999,0.542569,accRate[8],2.92717
21,-58.999,0.542569,accRate[10],4.11284
21,-58.999,0.542569,accRate[12],2.86268
21,-58.999,0.542569,accRate[14],4.5631
21,-58.999,0.542569,accRate[16],4.19751
21,-58.999,0.542569,accRate[18],4.50728
21,-58.999,0.542569,accRate[20],2.11607
22,-58.9812,0.0110546,accRate[2],3.88597
22,-58.9812,0.0110546,accRate[4],2.48477
22,-58.9812,0.0110546,accRate[6],3.32474
22,-58.9812,0.0110546,accRate[8],3.1046
22,-58.9812,0.0110546,accRate[10],10.3641
22,-58.9812,0.0110546,accRate[12],3.47118
22,-58.9812,0.0110546,accRate[14],10.6947
22,-58.9812,0.0110546,accRate[16],4.28877
22,-58.9812,0.0110546,accRate[18],0.72602
22,-58.9812,0.0110546,accRate[20],7.02628
23,-59.0177,0.442161,accRate[2],7.81747
23,-59.0177,0.442161,accRate[4],2.77701
23,-59.0177,0.442161,accRate[6],3.39212
23,-59.0177,0.442161,accRate[8],6.65052
23,-59.0177,0.442161,accRate[10],9.51797
23,-59.0177,0.442161,accRate[12],4.55321
23,-59.0177,0.442161,accRate[14],2.56372
23,-59.0177,0.442161,accRate[16],5.06675
23,-59.0177,0.442161,accRate[18],8.04545
23,-59.0177,0.442161,accRate[20],9.40005
24,-58.9814,0.40543,accRate[2],6.51743
24,-58.9814,0.40543,accRate[4],3.91547
24,-58.9814,0.40543,accRate[6],2.78863
24,-58.9814,0.40543,accRate[8],4.11812
24,-58.9814,0.40543,accRate[10],2.89026
24,-58.9814,0.40543,accRate[12],3.7368
24,-58.9814,0.40543,accRate[14],4.93857
24,-58.9814,0.40543,accRate[16],3.39485
24,-58.9814,0.40543,accRate[18],4.8374
24,-58.9814,0.40543,accRate[20],5.92705
25,-58.9989,0.491827,accRate[2],5.27765
25,-58.9989,0.491827,accRate[4],4.11044
25,-58.9989,0.491827,accRate[6],3.85009
25,-58.9989,0.491827,accRate[8],6.01927
25,-58.9989,0.491827,accRate[10],4.70113
25,-58.9989,0.491827,accRate[12],7.80389
25,-58.9989,0.491827,accRate[14],7.52755
25,-58.9989,0.491827,accRate[16],7.89157
25,-58.9989,0.491827,accRate[18],4.09575
25,-58.9989,0.491827,accRate[20],5.11367
26,-58.9993,0.493174,accRate[2],6.36773
26,-58.9993,0.493174,accRate[4],7.59051
26,-58.9993,0.493174,accRate[6],1.94403
26,-58.9993,0.493174,accRate[8],2.56744
26,-58.9993,0.493174,accRate[10],4.14104
26,-58.9993,0.493174,accRate[12],5.8538
26,-58.9993,0.493174,accRate[14],6.27216
26,-58.9993,0.493174,accRate[16],4.83723
26,-58.9993,0.493174,accRate[18],8.33251
26,-58.9993,0.493174,accRate[20],5.80597
27,-58.9914,0.681677,accRate[2],3.86858
27,-58.9914,0.681677,accRate[4],4.02299
27,-58.9914,0.681677,accRate[6],3.3874
27,-58.9914,0.681677,accRate[8],4.68782
27,-58.9914,0.681677,accRate[10],5.27353
27,-58.9914,0.681677,accRate[12],3.81342
27,-58.9914,0.681677,accRate[14],4.09272
27,-58.9914,0.681677,accRate[16],5.0635
27,-58.9914,0.681677,accRate[18],7.09804
27,-58.9914,0.681677,accRate[20],8.69138
28,-58.9992,0.556685,accRate[2],5.08663
28,-58.9992,0.556685,accRate[4],4.53435
28,-58.9992,0.556685,accRate[6],3.66245
28,-58.9992,0.556685,accRate[8],3.95395
28,-58.9992,0.556685,accRate[10],4.35813
28,-58.9992,0.556685,accRate[12],3.36803
28,-58.9992,0.556685,accRate[14],4.79305
28,-58.9992,0.556685,accRate[16],3.50661
28,-58.9992,0.556685,accRate[18],1.34437
28,-58.9992,0.556685,accRate[20],0.740045
29,-59.0057,0.644427,accRate[2],5.62803
29,-59.0057,0.644427,accRate[4],5.58298
29,-59.0057,0.644427,accRate[6],5.20364
29,-59.0057,0.644427,accRate[8],5.27769
29,-59.0057,0.644427,accRate[10],4.92131
29,-59.0057,0.644427,accRate[12],4.18427
29,-59.0057,0.644427,accRate[14],3.31572
29,-59.0057,0.644427,accRate[16],4.62377
29,-59.0057,0.644427,accRate[18],4.02537
29,-59.0057,0.644427,accRate[20],2.69726
30,-59.0095,0.731882,accRate[2],2.63896
30,-59.0095,0.731882,accRate[4],2.17152
30,-59.0095,0.731882,accRate[6],2.5267
30,-59.0095,0.731882,accRate[8],2.82318
30,-59.0095,0.731882,accRate[10],2.63331
30,-59.0095,0.731882,accRate[12],2.59535
30,-59.0095,0.731882,accRate[14],2.40025
30,-59.0095,0.731882,accRate[16],2.2564
30,-59.0095,0.731882,accRate[18],1.45188
30,-59.0095,0.731882,accRate[20],0.572715
31,-59.0126,0.474126,accRate[2],2.16811
31,-59.0126,0.474126,accRate[4],2.44893
31,-59.0126,0.474126,accRate[6],4.21316
31,-59.0126,0.474126,accRate[8],2.95509
31,-59.0126,0.474126,accRate[10],5.2826
31,-59.0126,0.474126,accRate[12],8.28461
31,-59.0126,0.474126,accRate[14],6.06145
31,-59.0126,0.474126,accRate[16],2.52952
31,-59.0126,0.474126,accRate[18],2.21185
31,-59.0126,0.474126,accRate[20],4.34442
32,-59.0134,0.437985,accRate[2],5.03157
32,-59.0134,0.437985,accRate[4],4.3533
32,-59.0134,0.437985,accRate[6],4.59532
32,-59.0134,0.437985,accRate[8],4.26398
32,-59.0134,0.437985,accRate[10],4.11346
32,-59.0134,0.437985,accRate[12],6.11523
32,-59.0134,0.437985,accRate[14],10.8399
32,-59.0134,0.437985,accRate[16],4.90176
32,-59.0134,0.437985,accRate[18],5.80786
32,-59.0134,0.437985,accRate[20],7.99687
33,-59.001,0.940978,accRate[2],5.86379
33,-59.001,0.940978,accRate[4],5.91833
33,-59.001,0.940978,accRate[6],6.00933
33,-59.001,0.940978,accRate[8],5.83305
33,-59.001,0.940978,accRate[10],6.11412
33,-59.001,0.940978,accRate[12],6.31597
33,-59.001,0.940978,accRate[14],6.52073
33,-59.001,0.940978,accRate[16],6.18443
33,-59.001,0.940978,accRate[18],6.11665
33,-59.001,0.940978,accRate[20],6.46636
34,-58.9828,0.551041,accRate[2],4.69412
34,-58.9828,0.551041,accRate[4],7.75893
34,-58.9828,0.551041,accRate[6],4.84835
34,-58.9828,0.551041,accRate[8],5.06236
34,-58.9828,0.551041,accRate[10],4.36652
34,-58.9828,0.551041,accRate[12],5.90801
34,-58.9828,0.551041,accRate[14],7.3029
34,-58.9828,0.551041,accRate[16],4.74491
34,-58.9828,0.551041,accRate[18],7.57704
34,-58.9828,0.551041,accRate[20],8.07001
35,-58.9898,0.366702,accRate[2],4.59002
35,-58.9898,0.366702,accRate[4],3.71847
35,-58.9898,0.366702,accRate[6],4.62867
35,-58.9898,0.366702,accRate[8],3.88527
35,-58.9898,0.366702,accRate[10],1.98325
35,-58.9898,0.366702,accRate[12],4.91883
35,-58.9898,0.366702,accRate[14],4.20197
35,-58.9898,0.366702,accRate[16],4.42218
35,-58.9898,0.366702,accRate[18],5.94239
35,-58.9898,0.366702,accRate[20],3.54071
36,-58.9859,0.50008,accRate[2],3.59108
36,-58.9859,0.50008,accRate[4],4.67968
36,-58.9859,0.50008,accRate[6],5.11392
36,-58.9859,0.50008,accRate[8],5.35358
36,-58.9859,0.50008,accRate[10],5.22774
36,-58.9859,0.50008,accRate[12],4.4171
36,-58.9859,0.50008,accRate[14],2.48077
36,-58.9859,0.50008,accRate[16],3.6184
36,-58.9859,0.50008,accRate[18],3.17013
