depth	min	max	median	mean
0	-59	-59	-59	-59
1	-58	-51	-55	-55
2	-56	-42	-51	-50
3	-54	-35	-47	-46
4	-52	-26	-42	-42
5	-49	-19	-38	-37
6	-47	-10	-34	-32
7	-44	-3	-29	-27
8	-42	5	-24	-23
9	-39	12	-19	-18
10	-36	20	-15	-13
11	-33	28	-10	-8
12	-31	36	-5	-3
13	-28	43	0	2
14	-26	50	5	7
15	-24	58	10	12
16	-22	66	14	16
17	-20	74	19	21
18	-18	83	24	26
