depth	min	max	median	mean
0	-67	-67	-67	-67
1	-64	-62	-64	-63
2	-62	-58	-60	-60
3	-57	-52	-55	-55
4	-53	-45	-49	-49
5	-49	-39	-44	-44
6	-46	-33	-39	-39
7	-42	-29	-35	-35
8	-39	-24	-31	-31
9	-36	-19	-27	-27
10	-33	-14	-24	-23
11	-30	-9	-20	-19
12	-27	-3	-16	-15
13	-24	3	-11	-11
14	-21	9	-7	-7
15	-18	14	-3	-3
16	-15	21	1	1
17	-13	27	4	5
18	-10	32	7	8
19	-8	38	11	12
20	-6	44	15	16
21	-3	51	19	20
22	-1	58	24	25
23	2	65	28	30
24	5	72	33	34
25	8	79	37	39
26	10	86	42	44
27	12	92	47	48
28	15	100	51	53
29	18	106	56	57
30	20	113	60	62
31	23	119	65	67
32	25	125	70	71
33	28	131	75	76
34	31	138	80	81
35	33	144	85	86
36	36	151	89	91
37	38	157	94	96
38	40	165	99	100
39	42	171	104	105
40	43	179	109	110
