labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,1,0.2516,245.42333382418,6.08666667884,1,11.74333335682,1.45666666958
2,2,0.196,127.33500025467,4.95333334324,1,11.381666689429998,1.31333333596
3,3,0.2018,117.82833356899,5.1616666769899995,1,8.45666668358,1.30333333594
4,4,0.2323,114.81833356297,5.166666676999999,1,7.42333334818,1.16833333567
5,5,0.1504,97.73666686214,6.988333347309999,1,2.7250000054499997,1.11333333556
6,6,0.1885,93.15500018630998,5.523333344379999,1,13.15166669297,2.04833333743
7,7,0.1912,99.17166686501,5.058333343449999,1,4.54166667575,1.19333333572
8,8,0.1611,182.01166703069,7.26166668119,1,7.178333347690001,1.3583333360499998
9,9,0.1837,251.04333383542,8.285000016569999,1,8.33333335,0
10,10,0.1216,239.33000047866,9.64500001929,1,6.17166667901,1.9716666706099997
11,11,0.1619,229.89333379312,7.74666668216,1,6.14000001228,1.4666666695999997
12,12,0.1489,172.11333367755998,6.67833334669,1,6.8983333471299995,1.4783333362899995
13,13,0.1266,177.13833368761,8.34333335002,1,10.8166666883,1.8700000037399995
14,14,0.1228,243.93333382119997,10.538333354409998,1,7.895000015790001,2.36833333807
15,15,0.1481,285.8350005716699,8.23166668313,1,8.53166668373,1.5550000031099998
16,16,0.1704,382.98166743262993,10.071666686809998,1,7.998333349329998,6.68500001337
17,17,0.1702,264.44333386221996,8.303333349939999,1,8.33333335,4.746666676159999
18,18,0.1915,147.07166696080998,6.44166667955,1,11.9500000239,4.665000009329999
19,19,0.1449,105.21333354376,7.90166668247,1,8.33333335,1.6516666699699998
20,20,0.1243,26.246666719159997,5.70166667807,1,12.2166666911,0.52166666771
21,21,0.2103,56.13833344561,4.9516666765699995,1,6.375000012749999,0.94666666856
22,22,0.1697,47.05833342745,4.63000000926,1,7.438333348209999,1.48666666964
23,23,0.1539,47.69666676206,5.23666667714,1,7.5833333485,1.93000000386
24,24,0.1346,50.25833343384999,7.33833334801,1,8.33333335,0
25,25,0.1684,62.08666679084,5.755000011509999,1,6.67833334669,1.47166666961
26,26,0.1449,62.43500012487,5.450000010899999,1,3.76833334087,1.59833333653
27,27,0.1669,58.085000116169994,4.40833334215,1,4.0100000080200005,1.0283333353899995
28,28,0.1559,51.5166667697,6.016666678699999,1,8.2000000164,1.78500000357
29,29,0.1373,63.0666667928,7.706666682079999,1,6.74166668015,1.95166667057
30,30,0.1514,49.32333343198,6.235000012469999,1,11.600000023199998,1.6783333366899995
31,32,0.1643,35.3833334041,2.05166667077,2,11.543333356419998,0.8000000016
32,34,0.1451,51.59333343652,4.07000000814,2,10.95666668858,1.17333333568
33,36,0.1585,44.25666675518,3.19166667305,2,19.463333372259996,1.166666669
34,38,0.1619,37.84500007569,3.16000000632,2,14.681666696029998,1.1333333356000002
35,40,0.1506,29.350000058699997,3.5166666736999996,2,9.94833335323,1.2666666692
36,42,0.1865,10.02833335339,2.8066666722799996,2,9.5166666857,0.99166666865
37,44,0.2357,20.211666707089996,2.6000000052,2,12.033333357399998,1.0700000021399998
38,46,0.244,18.39000003678,2.56166667179,2,14.05500002811,0.95666666858
39,48,0.1747,19.290000038579997,2.4783333382899997,2,11.51833335637,1.03666666874
40,50,0.2157,16.340000032680003,2.07333333748,2,12.525000025049998,0.92000000184
41,52,0.1578,20.335000040669996,3.07833333949,2,14.353333362039995,1.1833333356999998
42,54,0.2419,14.14666669496,1.93500000387,2,10.20166668707,0.8216666683099999
43,56,0.19,13.73000002746,2.9266666725199997,2,9.19166668505,1.06333333546
44,58,0.2267,15.88000003176,1.9000000038,2,12.505000025009998,0.92833333519
45,60,0.1921,20.08500004017,3.16000000632,2,7.95166668257,1.15166666897
46,62,0.1756,6.825000013649999,2.04333333742,2,7.33166668133,0.7983333349299999
47,64,0.1606,13.038333359409998,2.51833333837,2,11.42666668952,1.1433333356199995
48,66,0.1658,14.436666695539998,2.34333333802,2,12.47666669162,1.1000000022
49,68,0.2049,18.721666704109996,2.8700000057399997,2,10.56000002112,1.0800000021599998
50,71,0.3228,10.29333335392,1.66166666999,1,12.92833335919,0.84500000169
