labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,2,0.41,159.9,5.24,2,35.41,3.65
2,4,0.42,135.81,5.08,2,39.29,3.41
3,6,0.48,146.96,4.98,2,37.96,3.42
4,8,0.48,133.97,5.29,2,42.81,3.69
5,10,0.48,112.51,4.73,2,35.06,3.19
6,12,0.5,103.91,5.38,2,39.48,3.62
7,14,0.51,126.85,5.06,2,42.28,3.52
8,16,0.48,127.52,5.09,2,35.75,3.37
9,18,0.51,112.99,4.96,2,43.48,3.4
10,20,0.46,116.82,5.07,2,41.81,3.53
11,22,0.51,133.1,5.23,2,31.62,3.77
12,24,0.55,106.55,4.84,2,39.96,3.37
13,26,0.53,105.27,4.84,2,36.73,3.49
14,28,0.49,96.11,4.88,2,33.3,3.46
15,30,0.46,105,5.37,2,37.8,3.74
16,32,0.5,98.33,4.88,2,41,3.46
17,34,0.49,115.05,5.39,2,39.18,3.96
18,36,0.48,97.73,4.68,2,48.71,3.38
19,38,0.48,95.25,4.44,2,36.56,3.09
20,40,0.47,99.54,4.77,2,40.96,3.26
21,42,0.5,103.71,5.2,2,34.28,3.9
22,44,0.46,96.82,4.83,2,38.46,3.37
23,46,0.45,97.6,5.26,2,45.47,3.59
24,48,0.44,90.55,5.12,2,35.39,3.7
25,50,0.45,93.13,5.01,2,38.56,3.62
26,52,0.48,98.26,4.92,2,37.26,3.49
27,54,0.49,89.26,4.8,2,37.84,3.46
28,56,0.48,104.63,5.11,2,46.38,3.69
29,58,0.52,103.24,4.99,2,40.09,3.86
30,60,0.49,103.35,5.1,2,40.21,3.75
31,62,0.44,98.99,5.05,2,42.3,3.78
32,64,0.44,88.29,4.87,2,40.96,3.57
33,66,0.52,75.86,4.3,2,41.04,3.32
34,68,0.53,95.23,4.86,2,41.47,3.57
35,70,0.59,84.22,4.94,2,42.82,3.76
36,72,0.57,78.61,4.79,2,42.74,3.52
37,74,0.58,77.27,4.6,2,41.83,3.44
38,76,0.56,76.81,4.32,2,34.72,3.28
