labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,1,0.091094148,400.1600076336533,12.965184242597037,1,14.130582294927832,2.5095914216858497
2,2,0.142239186,465.60731726454793,10.150239520300476,1,5.358945910717892,1.4956818029913634
3,3,0.129262087,446.3223948926447,11.470485539607637,1,5.687007644707348,1.6043048532086095
4,4,0.143765903,384.7215069361097,11.964838873929676,1,3.5973334405279997,1.68427152003521
5,5,0.16692112,313.60363779387393,9.470829868941658,1,6.177894195689121,1.668031436669396
6,6,0.136386768,228.72288929077908,7.273387881213441,1,10.374440587415547,1.649536053299072
7,7,0.136895674,169.92789517318909,6.389288862778578,1,8.33333335,1.66666667
8,8,0.175826972,180.35396769404127,6.077928712155857,1,9.106562268213125,1.2913105359159545
9,9,0.158778626,175.635177517937,7.359113948051561,1,8.33333335,1.66666667
10,10,0.184732824,143.80843073761685,5.6085287945503906,1,5.682472344698278,1.2626453525252903
11,11,0.144529262,196.0798213921597,9.49026335231386,1,9.727601769455203,2.10699853754733
12,12.25,0.09566879,147.8031973956064,7.390159864780319,1,5.842813895018962,1.4548606529097214
13,13.75,0.083312102,115.23822899714312,6.487912296309157,1,9.328633718657269,1.6213165365759663
14,15,0.16259542,200.0614387334562,8.46259885025853,1,3.5951850571903696,1.5646245364625824
15,16,0.097964377,179.45098935890198,11.789929990246526,1,6.162447228991561,2.169181421005029
16,17,0.148854962,180.2697036938727,10.491696754316726,1,12.744933475489866,2.0723261874779855
17,18,0.153180662,177.62937735525875,8.401869550137071,1,8.33333335,1.66666667
18,19,0.181424936,115.45964223091929,5.114862143563057,1,9.665900135998466,1.09224671885116
19,20,0.136641221,87.86721617573443,6.976656963953313,1,14.886600996439867,2.107942704215885
20,21,0.165139949,64.94359684655386,5.026634393386602,1,13.620320293907309,1.4587363029174722
21,22,0.138167939,45.195312990390626,4.777144576220956,1,10.756498588179662,1.6199286865731906
22,23,0.132569975,33.47953438362573,4.774181609548363,1,13.929771944526207,2.0574273207815215
23,24,0.163358779,39.769714079539426,4.303083058606165,1,16.09666598219333,1.537231603074463
24,25,0.178625954,90.72478448144956,6.786213880239093,1,15.016475596699616,1.780954003561908
25,26,0.126208651,128.29598085659197,9.49390258565447,1,4.680169609360339,1.5266713197200097
26,27,0.149109415,66.73641931680616,5.932867678532401,1,8.464150600261634,1.5455539030911076
27,28,0.15826972,62.05586444077839,7.465320498263973,1,13.096747659526828,2.1242924709152513
28,29,0.149872774,35.08992198684651,5.72667526145335,1,9.898524686463716,2.180644987694623
29,30,0.193638677,44.43072542219478,5.167293360334587,1,10.375884887418437,1.9288770038577536
30,32,0.210573248,38.624086060581504,2.695961205391922,2,13.869738211072807,0.900146001800292
31,34,0.248152866,17.601807235203616,1.7425789201518245,2,6.880679363761359,0.5951787678570241
32,36,0.168025478,9.532549835731766,1.910322987153979,2,5.2655048938643425,0.6439712512879425
33,38,0.246751592,7.846857982360382,1.7372943534745884,2,7.914588549162509,0.7328909014657818
34,40,0.158726115,8.610569250554471,1.9683761372700856,2,7.805327698943988,0.9303950685274568
35,42,0.137707006,11.578256973156511,3.00687333934708,2,3.638019057276038,0.950614385234562
