
          -62	      8.55374	      9.93931	      17.2671	      61.2079	      53.0533	      11.0464	      36.5096	      26.1457	      38.0166	      4.06584	      22.4234	      6.56398	      31.0685	      13.7201	      43.8205	      12.2371	      10.2959	      22.0985	      29.3477	      64.7894	      41.2252	      19.7976	      7.13543	      9.10851	      16.2769	      34.7623	      7.73596	      7.44817	      32.7234	       10.569	       2.5636	       30.567	      4.43852	      4.25363	      49.6074	      7.53249	      18.7075	      5.42918	      1.74324	       23.547	      18.2479	      39.9099	      1.68584	      2.31968	       16.337	      6.51377	      63.8458	      8.39377	      12.0608	      33.6618	      4.70698	      12.5335	      3.83433	      9.61729	      38.5593	      9.52244	      3.26854	       63.291	      5.34007	      29.2682	      17.2853	      38.3763	      5.65033	      5.00428	     0.520135	 135.070792
     -61.0366	      4.90404	      13.6804	      5.92068	      2.23277	      1.92285	      4.65233	      42.1929	      22.8259	      27.7758	      3.78674	      10.5697	     0.306394	      10.8829	       6.1705	      16.0342	      22.6809	      14.6367	      6.77415	      2.09203	      60.3981	      31.9752	      29.0682	      18.1576	      16.5487	      34.9847	      15.1552	       22.503	       6.3244	      41.7188	      10.0121	      3.74823	      37.2412	      9.26404	      2.03557	      53.1145	     0.212283	      15.1525	       15.859	      2.48972	       39.799	      29.2324	       17.886	      3.22384	      3.61682	      45.9663	      55.4884	      20.7611	      7.26024	      11.4621	      14.8489	       20.365	      11.2284	      15.8296	      4.34542	      38.6959	      4.24536	      3.56898	      70.7554	      7.43131	      14.6906	      9.32425	      5.60011	      7.16938	      1.43302	     0.120099	       74.5963
     -61.5617	     0.902558	      8.60157	      4.63992	      4.24818	      2.52576	      11.3672	      15.9842	      24.7006	      30.9997	      5.85468	      9.75678	      9.21006	       2.0872	      5.45513	      21.1984	      20.5923	      4.34308	      12.0053	       22.687	      26.4434	      16.9461	      24.9552	      12.2838	      5.74429	      79.2066	      22.0481	      44.0514	      4.36737	      27.8256	      16.2864	       10.456	      7.21912	      8.46656	      2.20137	      10.2662	      27.2935	      27.2147	      28.5658	      7.90782	      43.6668	       11.404	      36.8995	      9.88567	      3.14372	      24.2047	       43.042	      15.5941	      28.7415	      26.3925	      6.71283	      2.01531	      5.98119	      7.11114	      9.24298	      18.4155	       13.441	      10.3232	      11.5489	      3.81896	      20.0259	      27.6655	      12.0724	      10.7908	      21.8446	     0.012257	       47.1655
     -60.9272	      3.25889	      9.12017	      4.67354	      4.95109	      2.40528	      11.5473	      7.47765	      19.0863	      16.6044	      23.3085	      7.91568	      3.44208	      1.64725	      26.4595	      7.88764	      25.1347	      4.34308	      13.1396	      29.1716	      32.9487	       18.657	      43.1534	      20.7643	      81.9136	      52.9948	      19.1877	      3.16896	      14.3639	      22.4241	      34.5397	      11.4187	      14.2936	      6.52062	        12.82	      2.83096	       4.5158	      24.3363	      6.47921	      22.7428	      24.9586	      15.8751	      15.9795	      20.3579	      9.82143	      12.3169	      4.46866	      15.5092	      19.8837	      28.4253	      7.10794	      11.3521	      5.71582	      4.91669	      13.2896	       6.2691	      3.85953	       25.788	      4.20728	      1.87271	      22.8866	      1.82303	      15.0705	      8.87327	        22.87	     0.103531	       46.1935
     -59.4167	      6.82462	      7.09501	      4.31798	      10.9572	      1.90566	      29.6516	      2.27443	       4.4891	      23.6051	      9.93532	      4.54811	      2.92593	      6.15559	      27.1603	      5.79425	      18.7401	      11.8965	        17.33	      28.7169	      34.0169	      4.55679	      29.9063	       22.211	      42.7451	      9.12136	       21.526	      30.7791	      24.6284	      21.4895	      40.9372	      5.40679	      12.4134	      4.55373	      22.5963	      4.22407	      5.50487	      21.9205	       16.545	      31.5554	      25.6875	      17.5912	      16.2471	      30.7177	      13.6935	      7.18448	      4.49267	       34.709	      13.9629	      22.0978	      3.56899	      3.72904	      7.43762	      14.1271	      9.56839	      7.51734	      4.21842	       15.775	      7.91906	       4.7454	      11.9953	      8.46585	      34.1301	      19.3641	      15.3383	    0.0436192	       43.7947
     -60.7397	      2.77938	       7.0635	      2.88035	      5.79355	      9.25629	      15.2433	      14.1112	      4.74514	      8.08166	      14.3519	      5.81041	       7.8244	      6.47675	       27.352	      5.69406	      18.7907	      13.4395	      16.5008	      31.9171	      33.8863	      12.9743	      32.9142	      31.4423	      21.5186	       11.147	      24.4652	      23.6254	      18.7143	      27.8302	      46.1441	      1.83286	      5.62358	      2.41462	      26.5462	      3.74932	      9.05059	      19.4733	       32.738	      8.50895	      33.2607	      12.6366	      17.2897	      32.9175	      26.1603	      5.08395	      2.40721	      18.7332	      19.1744	      16.3607	      15.1237	      6.98542	      2.66734	      6.35478	      20.7608	      9.10099	      12.1053	      11.6435	      6.28297	      4.66922	      18.5292	      7.24334	      38.9395	      18.4162	      10.5825	   0.00191826	       43.7056
     -63.5571	       12.063	      6.12832	      10.8563	      5.31334	      16.5628	      16.4451	      3.33344	      5.33592	      8.37338	      5.67669	      6.49729	      17.3297	      6.40224	      24.2564	       8.4561	      25.9393	      4.67757	      17.3342	      17.8375	      33.8863	      30.3654	      26.2676	      18.9333	      13.7268	       4.7468	      15.1172	      19.1915	      21.2991	       31.043	       46.021	       9.8631	      11.1024	      67.6085	      15.4668	      6.22068	      9.84793	      5.87524	        17.64	      17.3595	      3.52059	        9.616	      26.6201	      24.7409	      5.89728	      3.29621	      13.4381	      22.0456	      85.2537	      5.58541	      3.94066	      20.7048	      39.5879	      1.95603	      19.0463	      6.26644	      8.10789	      1.43868	      1.64424	      1.08244	      2.38364	      11.7148	      6.01465	      4.12264	      1.88749	   0.00191826	       41.7705
     -62.7428	      12.0907	      10.2454	      22.4534	      2.80684	       16.181	     0.965883	      4.83763	      8.77005	       8.1524	      5.67669	      5.07248	      9.44535	      9.39095	      19.5396	      4.73717	      8.24929	      19.4724	       28.766	      19.1076	      36.2814	      37.8899	      54.7234	      6.13242	      22.0622	      5.21452	      12.4916	      17.3563	      17.7769	      12.5549	      30.9477	      8.06496	      6.42472	      51.2126	      16.0263	      25.5444	      21.4982	      2.02499	      33.1659	       8.5029	      22.6715	      15.6642	      5.59437	      3.48729	      44.7512	      6.67535	      5.37913	      10.5776	      27.2614	      10.2907	      5.88326	      30.5806	      36.6355	      4.82458	      19.9324	      3.65115	      4.68756	      1.43868	      1.64424	      1.08244	      7.55024	      9.50071	      1.86295	       8.2904	      17.0547	   0.00191826	       42.4774
     -63.5726	      15.8874	      12.1658	      15.8276	      8.33065	      3.04061	      1.48634	     0.690591	      12.8731	      7.58031	      15.1352	      1.99309	      8.29176	      15.4298	      16.3784	      14.6655	      4.13499	      8.76528	      31.4311	       17.102	      28.7088	      23.8968	      33.8176	      4.92938	      40.3738	       6.6988	      16.4342	      22.8977	       27.655	      7.91665	      16.8788	      5.92966	       26.062	      51.6619	      15.0494	       43.818	      9.58749	      7.53269	      37.6643	      19.2614	      8.80051	      11.3224	      5.16466	      19.4521	      36.1902	      10.1079	      28.3921	      14.4141	      6.15026	      13.6835	      2.03837	      12.9828	      7.17799	      10.7592	      9.46581	      9.76395	      7.23531	      11.1943	      9.04961	      4.98005	      12.3301	      4.79029	      8.36046	      18.0037	      6.87327	      0.07781	       42.1452
     -61.7211	      12.9507	      7.28705	      15.8276	       5.9158	      5.46569	      6.04143	      6.69356	      20.1697	        6.722	       14.117	      8.43366	      5.31545	      15.2398	      13.8885	      14.3899	      4.76124	      9.86401	      46.4072	      10.8085	      28.7135	       20.275	      20.2054	      15.3543	      48.3674	      4.11427	      11.2478	      10.8196	      24.9222	      8.99122	      6.36255	      3.73971	      24.3355	      51.6619	      19.6119	       39.201	      9.58749	      1.81174	      32.4776	      35.8507	      7.07589	      6.85155	      8.20249	      37.0178	      69.4312	      6.35659	      29.2908	       13.297	       20.123	      6.22686	      5.98083	      15.5473	      7.58436	      5.97782	      8.01411	      1.56116	      15.0654	      22.9658	      7.52448	      5.50756	      14.3161	      4.89306	      2.60022	      11.4519	      2.76276	   0.00785014	       38.7545
