depth	min	max	median	mean
0	-66	-66	-66	-66
1	-65	-65	-65	-65
2	-65	-64	-65	-65
3	-64	-63	-64	-63
4	-63	-62	-62	-62
5	-61	-59	-60	-60
6	-59	-56	-57	-57
7	-57	-54	-56	-56
8	-56	-53	-54	-54
9	-52	-48	-50	-50
10	-49	-43	-46	-46
11	-48	-41	-44	-44
12	-46	-40	-43	-43
13	-46	-40	-42	-42
14	-45	-39	-42	-42
15	-45	-38	-41	-41
16	-44	-38	-40	-41
17	-43	-37	-40	-40
18	-42	-36	-39	-39
19	-41	-34	-37	-37
20	-39	-32	-36	-36
21	-37	-29	-33	-33
22	-34	-27	-30	-30
23	-32	-24	-28	-28
24	-29	-20	-25	-25
25	-26	-17	-22	-22
26	-23	-13	-19	-19
27	-20	-9	-15	-15
28	-17	-4	-11	-11
29	-13	1	-7	-6
30	-9	6	-2	-2
31	-5	12	3	3
32	-1	18	7	8
33	1	22	10	11
34	3	26	13	14
35	5	29	16	16
36	7	32	18	18
37	10	36	21	22
38	12	41	25	25
39	16	48	30	31
40	20	57	36	36
41	24	68	42	43
42	28	79	49	50
43	33	90	58	59
44	38	104	68	69
45	40	111	72	73
46	43	118	76	77
47	46	125	81	82
48	49	132	85	87
