depth	min	max	median	mean
0	-66	-66	-66	-66
1	-63	-61	-62	-62
2	-60	-58	-59	-59
3	-56	-54	-55	-55
4	-53	-49	-51	-51
5	-49	-45	-47	-47
6	-45	-40	-43	-43
7	-42	-36	-39	-39
8	-38	-31	-35	-35
9	-34	-26	-30	-30
10	-30	-20	-25	-25
11	-24	-13	-19	-19
12	-19	-6	-12	-12
13	-13	4	-5	-5
14	-7	14	2	3
15	-3	22	9	9
16	2	29	14	15
17	5	36	19	19
18	9	42	24	24
19	12	47	28	28
20	15	52	32	33
21	18	57	36	37
22	21	63	41	41
23	25	67	45	45
24	28	72	49	49
25	31	77	53	53
26	34	82	57	57
27	38	87	61	61
28	41	91	65	66
29	45	96	70	70
30	48	100	74	74
31	52	105	78	78
32	55	109	82	82
33	59	114	87	86
34	63	119	91	91
35	67	123	95	95
36	70	128	99	99
37	74	132	103	103
38	78	136	107	107
39	82	141	111	111
40	86	145	116	115
41	90	149	120	120
42	93	153	124	124
43	97	158	128	128
44	101	162	132	132
45	105	167	137	136
46	109	171	141	141
47	114	175	145	145
48	117	179	149	149
49	121	183	153	153
50	125	187	157	157
51	129	191	162	161
52	133	195	166	165
53	137	199	170	170
54	141	203	174	174
55	145	207	179	178
56	149	211	183	182
57	153	215	187	186
58	157	219	191	190
59	161	222	195	194
60	165	226	200	199
61	169	229	204	203
62	173	233	208	207
63	178	236	212	211
64	182	240	216	215
65	186	243	220	219
66	190	246	224	223
67	194	249	229	227
68	198	253	233	231
69	202	255	237	235
70	206	258	241	238
71	209	261	245	242
72	213	263	248	246
73	216	266	252	249
