depth	min	max	median	mean
0	-61	-61	-61	-61
1	-59	-58	-59	-59
2	-57	-55	-56	-56
3	-55	-50	-53	-53
4	-53	-44	-50	-50
5	-50	-39	-46	-45
6	-46	-33	-41	-41
7	-41	-28	-36	-36
8	-38	-21	-31	-30
9	-33	-11	-23	-23
10	-27	0	-16	-15
11	-22	6	-10	-9
12	-18	14	-4	-3
13	-13	25	3	4
14	-9	37	11	11
15	-4	45	17	18
16	0	54	23	24
17	3	61	28	29
18	6	71	34	35
19	10	77	39	40
20	13	84	45	46
21	16	90	49	51
22	19	97	54	55
23	23	103	59	60
24	26	110	64	65
25	30	115	69	70
26	32	123	74	74
27	36	128	78	79
28	39	135	83	84
29	43	141	88	89
30	46	148	93	94
31	51	153	98	99
32	54	160	103	103
33	58	165	108	108
34	61	171	112	113
35	65	177	117	118
36	69	183	122	123
37	73	188	127	128
38	77	194	132	133
39	81	200	137	138
40	85	206	142	143
41	89	211	147	148
42	93	218	152	153
43	97	223	157	158
44	101	229	162	163
45	105	234	167	168
46	109	240	173	173
47	114	245	178	178
48	118	251	183	183
49	122	257	188	188
50	126	263	193	193
