labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,1,0.1125,236.16000047232,9.89500001979,1,7.64166668195,2.8066666722799996
2,2,0.2256,288.01333390935997,7.085000014169999,1,14.471666695609995,1.46000000292
3,3,0.2281,195.17500039035,5.79666667826,1,10.50333335434,1.2316666691299998
4,4,0.2108,179.35000035869996,6.61833334657,1,8.33333335,1.66666667
5,5,0.214,204.0833337415,6.85666668038,1,14.06500002813,1.25833333585
6,6,0.182,251.72166717011,7.90333334914,1,7.496666681659999,1.64166666995
7,7,0.1336,307.93333394919995,9.60833335255,1,11.02500002205,1.9100000038199996
8,8,0.1784,260.27166718721,7.886666682439999,1,6.31500001263,1.2000000023999997
9,9,0.1388,258.62000051724,10.19000002038,1,21.37833337609,2.9333333391999994
10,10,0.1807,212.87833375909,7.025000014049999,1,16.40833336615,1.7416666701499997
11,11,0.2273,154.28666697524,5.86333334506,1,12.1000000242,1.4016666694699995
12,12,0.1351,155.32166697730997,9.3500000187,1,8.33333335,1.66666667
13,13,0.2519,121.70833357675,5.29500001059,1,17.253333367839996,1.68666667004
14,14,0.2328,117.93666690254,4.9066666764799995,1,23.67166671401,1.67333333668
15,15,0.2426,97.26000019452,5.64166667795,1,30.138333393609997,1.7266666701199995
16,16,0.2975,86.68000017336,3.856666674379999,1,28.94833339123,1.42500000285
17,17,0.2977,77.333333488,4.16000000832,1,32.766666732199994,1.5000000029999998
18,18,0.2316,81.05166682877001,5.186666677039999,1,35.4666667376,2.13833333761
19,19,0.4647,70.45333347423998,3.1850000063699997,1,33.80333340094,1.23000000246
20,20,0.2967,74.24000014848,3.59333334052,1,38.41833341016999,1.4183333361699997
21,21,0.39,63.16000012632001,2.76000000552,1,36.205000072409995,1.11833333557
22,22,0.5536,58.16000011631999,2.43666667154,1,36.24500007249,0.95666666858
23,23,0.3957,54.14166677495,3.13000000626,1,41.62500008325,1.2983333359299998
24,24,0.3947,60.916666788499995,3.0100000060200003,1,47.15333342764,1.3533333360399995
25,25,0.5935,68.89333347112,3.961666674589999,1,50.84000010167999,1.66166666999
26,26,0.4672,54.85666677638,3.81833334097,1,42.255000084509994,1.5966666698599998
27,27,0.6516,44.99333342332,3.14000000628,1,36.91500007383,1.3000000026
28,28,0.4654,47.84333342901999,4.181666675030001,1,31.52500006305,1.64833333663
29,29,0.3484,47.96333342926,4.105000008209999,1,29.486666725640003,1.8700000037399995
30,30,0.3268,11.616666689899995,2.8183333389699996,1,11.46500002293,1.04000000208
31,32,0.2174,45.678333424689995,3.2066666730799995,2,23.97000004794,1.1383333356099998
32,34,0.3093,40.23500008047,3.04166667275,2,12.3833333581,1.08500000217
33,36,0.149,44.17333342168,3.29166667325,2,7.300000014599999,0.8216666683099999
34,38,0.1784,18.96833337127,1.7833333369,2,5.4966666776599995,0.6466666679599999
35,72,0.2629,21.84166671035,2.08166667083,1,17.44333336822,0.8400000016799999
