depth	min	max	median	mean
0	-66	-66	-66	-66
1	-63	-63	-63	-63
2	-61	-60	-60	-60
3	-59	-57	-58	-58
4	-57	-54	-55	-56
5	-54	-51	-53	-52
6	-51	-47	-49	-49
7	-48	-43	-46	-46
8	-44	-39	-42	-42
9	-40	-34	-37	-37
10	-36	-28	-32	-32
11	-31	-20	-26	-26
12	-26	-14	-21	-21
13	-21	-8	-15	-15
14	-16	-1	-9	-9
15	-12	5	-4	-4
16	-8	12	1	1
17	-3	18	6	6
18	0	23	10	10
19	3	28	14	14
20	5	32	17	18
21	8	37	21	21
22	10	41	24	24
23	13	45	27	28
24	15	49	30	31
25	18	53	34	34
26	20	57	36	37
27	22	61	39	40
28	24	64	42	43
29	26	68	45	46
30	28	71	48	48
31	31	75	51	51
32	33	78	54	54
33	36	82	57	57
34	39	86	60	61
35	41	89	64	64
36	44	93	67	67
37	47	97	70	71
38	51	100	74	74
39	54	104	77	78
40	56	107	81	81
41	60	111	84	84
42	63	115	88	88
43	66	118	91	91
44	69	122	94	95
45	72	126	98	98
46	75	129	101	102
47	78	133	105	105
48	82	136	108	109
49	85	140	112	112
50	89	144	115	116
51	92	147	119	119
52	96	150	122	123
53	99	154	126	126
54	103	157	129	130
55	106	161	133	133
56	109	164	137	137
57	113	168	140	140
58	116	171	143	144
59	119	175	147	147
60	123	178	150	151
61	126	181	154	154
62	130	185	158	157
63	134	188	161	161
64	137	191	165	164
65	140	194	168	168
66	144	198	172	171
67	148	201	175	175
68	151	204	179	178
69	155	208	182	182
70	158	211	186	185
71	162	214	189	189
72	166	217	193	192
73	169	220	196	196
74	173	224	199	199
75	177	227	203	203
76	180	230	207	206
77	184	233	210	210
78	187	236	214	213
79	191	239	217	217
80	194	242	221	220
81	198	245	224	224
82	201	248	228	227
83	205	251	231	231
84	209	254	235	234
85	213	257	238	237
86	217	260	242	241
87	221	263	245	244
88	225	265	249	248
89	229	268	252	251
90	233	271	256	255
91	236	273	259	258
92	240	276	263	261
93	244	278	266	265
94	248	281	269	268
95	251	283	273	271
96	255	285	276	275
97	259	287	280	278
