labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval
1,2,0.06,233.000000466,12.166666691,2
2,4,0.05,190.66666704799997,11.000000022,2
3,6,0.08,182.000000364,14.500000029,2
4,8,0.18,160.00000031999997,9.166666685,2
5,10,0.17,146.833333627,10.000000019999998,2
6,12,0.18,157.83333364900002,10.166666687,2
7,14,0.16,122.666666912,7.000000013999999,2
8,16,0.27,80.333333494,6.833333347,2
9,18,0.29,71.500000143,4.666666676,2
10,20,0.36,58.833333450999994,4.666666676,2
