labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval
1,3,1.9815134612417564,30.56640674069092,3.1205570314398186,2
3,8,2.166624227022293,33.029854083683915,3.5023401160846066,2
4,10,1.919141961838918,49.45494558283968,5.143938087632706,2
5,12,1.9065520348454563,60.63368865354359,6.181758402322312,2
6,14,1.9100375817045865,56.589102452920166,5.758850702448479,2
7,16,1.9056086334948916,37.22913130766555,3.85520765931496,2
8,18,2.228605031583117,8.448644569741386,0.9067527029193868,2
9,20,2.2403849736149763,5.9027941745006505,0.658999462225226,2
10,22,2.166979557883313,5.277931943430019,0.6096913232106055,2
11,24,2.305876873747154,3.949826179541022,0.4701675818986116,2
12,26,2.2548669012983127,2.495584263045728,0.3228111257702514,2
13,28,2.270066280981796,1.6603916543411772,0.2343197068914941,2
14,30,1.8823705148013856,19.006542491946355,2.0073899203750822,2
15,32,1.714306351569713,56.38218304860849,5.844208858690352,2
16,34,1.4706058605822028,41.46706787115789,4.353749502366794,2
