labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,1,0.0271,386.39666743946,27.70500005541,1,8.33333335,1.66666667
2,2,0.0353,419.12333417158,21.54333337642,1,12.30833335795,4.67666667602
3,3,0.0531,470.16833427367,25.86000005172,1,8.33333335,1.66666667
4,4,0.0619,379.2166674251,20.933333375199997,1,11.37500002275,3.8666666744
5,5,0.0787,314.09666729485997,18.123333369579996,1,8.33333335,1.66666667
6,6,0.0817,277.00166722067,19.69500003939,1,8.33333335,1.66666667
7,7,0.0855,305.09833394352995,17.72666670212,1,8.33333335,1.66666667
8,8,0.1544,266.37166719940996,10.49500002099,1,8.33333335,1.66666667
9,9,0.1148,283.10500056621,9.82333335298,1,8.33333335,1.66666667
10,10,0.1258,141.66500028333,6.771666680209999,1,8.33333335,1.66666667
11,11,0.1794,84.12666683492,4.55166667577,1,8.33333335,1.66666667
12,12,0.099,82.09333349752,6.87166668041,1,8.33333335,1.66666667
13,13,0.1278,112.00333355734,6.665000013329999,1,11.47000002294,1.83666667034
14,14,0.1353,92.52000018504,7.67833334869,1,14.72000002944,2.40833333815
15,15,0.099,89.62500017925,8.17333334968,1,11.38833335611,2.4150000048299995
16,16,0.1877,91.84833351703,4.36333334206,1,8.04666668276,1.2616666691899998
17,17,0.3083,109.41500021883,5.9850000119699995,1,13.82000002764,1.67166667001
18,18,0.1291,94.54166685575,5.285000010569999,1,5.9966666786600005,1.32000000264
19,19,0.1263,121.53666690974,6.33166667933,1,7.488333348309999,1.52666666972
20,20,0.1408,100.04500020009,4.81166667629,1,12.79000002558,1.38833333611
21,21,0.1,98.64000019728,7.54666668176,1,8.33333335,1.66666667
22,22,0.1444,66.49166679965,4.70833334275,1,30.638333394609997,1.9733333372799997
23,23,0.1073,49.07000009814,8.29333334992,1,8.33333335,1.66666667
24,24,0.1211,24.10500004821,5.19000001038,1,9.79666668626,1.04166666875
25,25,0.1168,30.638333394609997,5.24166667715,1,8.591666683849999,1.6800000033599998
26,26,0.1263,28.99666672466,4.581666675829999,1,7.05500001411,1.5533333364400002
27,27,0.1368,39.68166674603,4.87666667642,1,7.02000001404,1.4416666695499998
28,28,0.1266,25.67000005134,4.285000008569999,1,7.04666668076,1.2833333359
29,29,0.1356,32.160000064319995,4.67000000934,1,7.18666668104,1.53666666974
30,30,0.1188,27.921666722509997,3.33333334,1,8.33333335,1.66666667
31,32,0.1226,20.94000004188,4.1833333417,2,8.686666684039999,1.2800000025599998
32,34,0.3056,26.576666719819997,1.66666667,2,20.62166670791,0.71000000142
33,36,0.4337,22.94000004588,1.49166666965,2,21.82833337699,0.5683333344699999
34,38,0.4408,21.7833333769,1.7833333369,2,20.901666708469996,0.96166666859
35,40,0.2461,18.34000003668,2.2766666712199997,2,15.500000031,1.0033333353399998
