depth	min	max	median	mean
0	-58	-58	-58	-58
1	-56	-51	-54	-54
2	-55	-44	-50	-50
3	-53	-38	-46	-46
4	-50	-32	-42	-42
5	-48	-26	-38	-38
6	-45	-20	-34	-34
7	-42	-14	-30	-29
8	-38	-8	-25	-25
9	-35	-3	-21	-20
10	-32	4	-16	-16
11	-28	10	-12	-11
12	-26	16	-8	-7
13	-22	22	-3	-3
14	-19	27	1	1
15	-16	33	5	6
16	-13	38	9	10
17	-11	43	13	14
18	-8	49	17	18
19	-5	54	21	22
20	-2	60	25	26
21	1	64	29	30
22	5	70	34	34
23	8	74	38	39
24	11	79	42	43
25	14	85	46	47
26	18	89	51	51
27	21	94	55	56
28	25	99	59	60
29	28	103	63	64
30	32	108	68	68
31	35	113	72	72
32	38	117	76	76
33	42	122	80	81
34	45	126	84	85
35	48	131	89	89
36	51	135	93	93
37	55	140	97	97
38	58	144	101	101
39	62	148	105	105
40	65	152	110	109
41	68	156	114	113
42	71	160	118	117
43	74	164	122	121
44	77	168	126	125
45	80	173	131	129
46	83	176	135	133
47	86	180	139	137
48	89	184	143	141
49	92	188	147	145
50	94	192	151	149
51	97	195	156	153
52	99	199	160	157
53	102	202	164	161
54	104	206	168	165
55	107	210	172	168
56	109	213	176	172
57	112	216	180	176
58	114	220	184	180
59	116	224	188	183
60	118	228	192	187
