depth	min	max	median	mean
0	-66	-66	-66	-66
1	-66	-64	-66	-65
2	-66	-62	-65	-64
3	-64	-59	-64	-62
4	-63	-57	-62	-61
5	-63	-55	-62	-60
6	-62	-53	-61	-59
7	-62	-51	-61	-58
8	-62	-49	-61	-57
9	-61	-47	-60	-56
10	-61	-45	-59	-55
11	-60	-44	-58	-54
12	-59	-42	-57	-52
13	-57	-40	-54	-50
14	-55	-38	-52	-48
15	-54	-36	-51	-47
16	-54	-35	-51	-46
17	-54	-33	-50	-45
18	-53	-32	-50	-45
19	-53	-30	-50	-44
20	-53	-29	-50	-43
21	-51	-27	-48	-41
22	-49	-26	-46	-40
23	-49	-25	-45	-39
24	-48	-23	-45	-38
25	-47	-22	-44	-37
26	-46	-21	-42	-35
27	-45	-20	-41	-34
28	-44	-18	-39	-33
29	-41	-17	-36	-30
30	-38	-16	-32	-28
31	-32	-15	-27	-25
32	-27	-14	-22	-21
33	-24	-12	-19	-18
34	-21	-10	-16	-16
35	-18	-6	-13	-13
36	-17	-1	-11	-10
37	-16	1	-9	-9
38	-15	3	-8	-8
39	-15	10	-6	-5
40	-14	20	-5	-2
