depth	min	max	median	mean
0	-59	-59	-59	-59
1	-58	-58	-58	-58
2	-57	-56	-56	-56
3	-55	-54	-54	-54
4	-53	-52	-52	-52
5	-50	-49	-50	-50
6	-48	-46	-47	-47
7	-44	-43	-44	-44
8	-41	-40	-41	-41
9	-38	-36	-37	-37
10	-35	-33	-34	-34
11	-31	-29	-30	-30
12	-28	-24	-26	-26
13	-25	-21	-23	-23
14	-22	-18	-20	-20
15	-20	-16	-18	-18
16	-18	-14	-16	-16
17	-16	-12	-14	-14
18	-15	-10	-12	-12
19	-13	-8	-11	-11
20	-11	-6	-9	-9
21	-9	-4	-6	-6
22	-7	-1	-4	-4
23	-5	1	-2	-2
24	-3	3	0	0
25	-1	6	2	3
26	2	9	5	5
27	6	13	10	10
28	10	18	14	14
29	16	25	20	20
30	21	33	27	27
31	29	44	37	37
32	37	56	46	46
33	44	70	57	57
34	52	85	68	68
35	59	105	83	83
36	66	128	97	97
37	69	137	102	102
38	72	146	107	108
39	74	153	111	112
40	76	160	116	116
41	78	166	119	120
42	80	173	123	124
43	82	178	127	128
44	84	185	130	131
45	86	191	134	136
46	88	198	138	140
