labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,2,0.3915,56.166666779,1.166666669,2,NA,NA
2,4,0.3874,74.166666815,1.333333336,2,NA,NA
3,6,0.4752,69.33333347199999,1.5000000029999998,2,NA,NA
4,8,0.603,58.000000115999995,1.166666669,2,NA,NA
5,10,0.5753,54.000000107999995,1.166666669,2,NA,NA
6,12,0.3148,79.666666826,1.5000000029999998,2,NA,NA
7,14,0.2877,59.333333452,1.333333336,2,NA,NA
8,16,0.2648,45.333333424,1.333333336,2,17.166666700999997,1.333333336
9,18,0.275,37.500000075,0.833333335,2,22.833333379,2.8333333389999997
10,20,0.3286,32.500000065,0.666666668,2,21.000000042,1.833333337
11,22,0.3623,35.666666738,0.833333335,2,25.333333384,1.5000000029999998
12,24,0.352,29.833333392999997,0.666666668,2,25.333333384,2.166666671
13,26,0.3608,31.166666729,0.833333335,2,21.66666671,1.66666667
14,28,0.3916,35.500000070999995,0.833333335,2,22.333333378,2.000000004
15,30,0.4313,34.166666735,0.833333335,2,20.500000041,1.833333337
16,32,0.4648,32.166666731,0.666666668,2,19.166666704999997,1.833333337
17,34,0.4886,26.333333386,0.666666668,2,20.333333374,1.5000000029999998
18,36,0.4532,24.166666715,0.666666668,2,18.500000037,1.66666667
19,38,0.4598,17.666666702,0.500000001,2,19.166666704999997,1.66666667
20,40,0.4441,16.833333366999998,0.500000001,2,20.666666707999997,1.5000000029999998
21,42,0.4547,17.500000035,0.333333334,2,21.833333377,1.833333337
22,44,0.4812,16.6666667,0.500000001,2,22.833333379,2.000000004
23,46,0.5534,15.333333364,0.333333334,2,NA,NA
