depth	min	max	median	mean
0	-59	-59	-59	-59
1	-58	-51	-55	-55
2	-57	-43	-52	-51
3	-54	-36	-48	-47
4	-52	-27	-43	-43
5	-50	-20	-39	-38
6	-48	-12	-35	-34
7	-46	-5	-31	-29
8	-44	2	-26	-25
9	-41	10	-22	-20
10	-39	18	-17	-15
11	-36	24	-12	-11
12	-34	33	-8	-6
13	-32	40	-3	-1
14	-30	47	2	4
15	-28	55	7	8
16	-26	63	11	13
17	-24	71	16	18
18	-23	80	21	23
