depth	min	max	median	mean
0	-66	-66	-66	-66
1	-63	-56	-60	-60
2	-56	-45	-52	-51
3	-49	-32	-42	-42
4	-47	-30	-40	-40
5	-45	-27	-38	-37
6	-42	-22	-34	-33
7	-37	-15	-28	-28
8	-28	-2	-18	-17
9	-18	15	-4	-3
10	-11	29	6	7
11	-7	37	13	13
12	-4	44	18	19
13	-1	51	22	23
14	2	56	27	27
15	5	62	31	32
16	9	68	36	36
17	12	75	40	41
18	16	81	45	46
19	20	87	50	51
20	24	93	55	56
21	28	99	60	61
22	32	105	64	66
23	36	111	69	71
24	40	117	74	75
25	44	122	79	80
26	48	128	84	85
27	53	134	89	90
28	57	140	94	95
29	61	145	99	100
30	65	151	104	105
