depth	min	max	median	mean
0	-59	-59	-59	-59
1	-57	-51	-55	-55
2	-56	-44	-51	-51
3	-53	-37	-47	-46
4	-51	-29	-43	-42
5	-49	-22	-38	-37
6	-46	-14	-34	-33
7	-44	-7	-29	-28
8	-41	1	-25	-23
9	-39	8	-20	-19
10	-36	16	-15	-14
11	-34	23	-10	-9
12	-32	31	-6	-4
13	-29	38	-1	0
14	-27	45	4	5
15	-25	53	9	10
16	-23	61	14	15
17	-21	68	19	20
18	-19	77	23	25
19	-17	84	28	29
20	-16	93	33	34
