study_id,site_id,core_id,horizon_min,horizon_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,stock_gCm2
Abbott_et_al_2019,Sabine_National_Wildlife_Refuge,NR2-3,0,26,0.3407905247419516,0.28073205852304917,0.14479869230769232,905.0446329289608
Abino_et_al_2014,ACA14 Average,M0172,0,30,NA,NA,NA,NA
Adame_et_al_2013,MFA13 Cayo Culebra,M0174,0,100,0.41800000000000004,NA,0.13119999999999998,8244.5
Adame_et_al_2013,MFA13 El Playon,M0179,0,100,0.39,NA,0.12519999999999998,12506.25
Adame_et_al_2013,MFA13 Hualaxtoc,M0175,0,100,0.6525000000000001,NA,0.11374999999999999,10168.325
Adame_et_al_2013,MFA13 Isla Pitaya,M0173,0,147,0.2364625850340136,NA,0.33168027210884354,28941.569387755102
Adame_et_al_2013,MFA13 La Raya,M0178,0,85,0.6776470588235294,NA,0.09035294117647061,9278.470588235294
Adame_et_al_2013,MFA13 Laguna Negra,M0176,0,100,0.46399999999999997,NA,0.15675,18699.75
Adame_et_al_2013,MFA13 Laguna Xamach,M0177,0,100,0.7025,NA,0.04775,9711.5
Adame_et_al_2015,MFA15 Esterillo,M0358,0,161.51148116553043,0.15548974540986976,0.6086346289653617,0.17068971362720683,21179.51832870855
Adame_et_al_2015,MFA15 Las Palmas,M0361,0,139.35714285714283,0.451479931650589,0.18080136505870192,0.015355202460276782,2789.785611114529
Adame_et_al_2015,MFA15 Paixtalon,M0357,0,135.06755394232707,0.15490931716963918,0.612432686648013,0.17325812929232606,15842.025764028891
Adame_et_al_2015,MFA15 Panzacola,M0355,0,146.1591499026606,0.13581982898563102,0.7116057317565448,0.23707480644892753,23065.102019652666
Adame_et_al_2015,MFA15 Santa Chila,M0359,0,121.65357290531142,0.15859682224738259,0.6041971198743348,0.17138607845257778,12254.695208634963
Adame_et_al_2015,MFA15 Teculapa,M0356,0,128.49056603773585,0.16585246939844892,0.5720088533474393,0.15156754772393538,13688.206600744183
Adame_et_al_2015,MFA15 Zacapulco,M0360,0,99.85546218487394,0.21609972505090735,0.43235227211474886,0.08660231595246912,5858.329359294211
AfSIS_Sentinel_Sites,Ihassunge-13-10,M1716,0,50,0.8503107457087957,NA,0.03126,5695.423126655916
AfSIS_Sentinel_Sites,Ihassunge-13-2,M1717,0,50,0.8850632008589014,NA,0.022079999999999995,5044.875047232891
AfSIS_Sentinel_Sites,Ihassunge-13-7,M1718,0,50,0.8234165742126331,NA,0.028020000000000003,6014.564067200201
AfSIS_Sentinel_Sites,Ihassunge-13-8,M1719,0,50,1.1250507026218908,NA,0.009819999999999999,2906.827862084373
AfSIS_Sentinel_Sites,Ihassunge-14-2,M1720,0,50,1.0080715294410456,NA,0.01906,3935.6991323260154
AfSIS_Sentinel_Sites,Ihassunge-14-9,M1721,0,50,1.0376774078829334,NA,0.014859999999999998,3493.571089761488
AfSIS_Sentinel_Sites,Ihassunge-5-4,M1722,0,50,0.8676727338347084,NA,0.02354,5309.043826324701
AfSIS_Sentinel_Sites,Ihassunge-5-5,M1723,0,50,0.9390016626520337,NA,0.019179999999999996,4383.7449276884745
AfSIS_Sentinel_Sites,Ihassunge-5-8,M1724,0,50,1.2966478389160754,NA,0.005299999999999994,1742.9185409737083
AfSIS_Sentinel_Sites,Ihassunge-9-11,M1725,0,50,1.1097251905195376,NA,0.01038,2915.6262423568296
AfSIS_Sentinel_Sites,Ihassunge-9-12,M1726,0,50,0.8222598394393814,NA,0.02832,5957.122967886807
AfSIS_Sentinel_Sites,Ihassunge-9-13,M1727,0,50,1.0520410498373058,NA,0.01242,3381.9740543012877
AfSIS_Sentinel_Sites,Ihassunge-9-14,M1728,0,50,0.8651938059821909,NA,0.02656,5352.84685632591
AfSIS_Sentinel_Sites,Ihassunge-9-2,M1729,0,50,0.7838209569205559,NA,0.0372,6608.404225908692
AfSIS_Sentinel_Sites,Ihassunge-9-5,M1730,0,50,1.0634636152590393,NA,0.013479999999999994,3266.272865385681
AfSIS_Sentinel_Sites,Ihassunge-9-8,M1731,0,50,0.9974824540423571,NA,0.018559999999999993,3961.3977432709744
AfSPDB,AO_1454_P213c/60,M1706,0,165,1.412526950503556,NA,0.003954545454545455,1147.5136638956533
AfSPDB,CD_SOTER_MA26,M1711,0,200,0.2931171462732341,NA,0.19371,14337.908511966363
AfSPDB,GW_6050_X/207,M1715,0,82,1.065875520377252,NA,0.012160975609756092,4128.4243010378395
Ajonina_et_al_2014,GNA14 Site 1,M0533,0,100,NA,NA,NA,NA
Ajonina_et_al_2014,GNA14 Site 2,M0534,0,100,NA,NA,NA,NA
Ajonina_et_al_2014,GNA14 Site 3,M0535,0,100,NA,NA,NA,NA
Ajonina_et_al_2014,GNA14 Site 4,M0536,0,100,NA,NA,NA,NA
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_1,0,5,1.6434255172693037,0.00100806451612903,NA,NA
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_2,0,5,1.6268572243964774,0.00165322580645161,NA,NA
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_3,0,5,1.6278829493679008,0.00161290322580645,NA,NA
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_4,0,5,1.6330310370078298,0.00141129032258064,NA,NA
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_5,0,5,1.6253210583010642,0.00171370967741935,NA,NA
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_6,0,5,1.6319988162406636,0.0014516129032258,NA,NA
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_7,0,5,1.6371730105536937,0.00125,NA,NA
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_8,0,5,1.6217479278478708,0.00185483870967741,NA,NA
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_9,0,5,1.630452929479583,0.00151209677419354,NA,NA
Allen_et_al_2007,DEA07 Brisbane River,M0236,0,5,0.6799999999999999,NA,0.023054,783.836
Allen_et_al_2022,Naticoke River Marsh 1,NRM_1A,0,90,0.12417249999999999,0.44485138888888887,0.2037496432559514,1749.813216938273
Allen_et_al_2022,Naticoke River Marsh 1,NRM_1B,0,100,0.16175200000000003,0.48113675000000006,0.22163219501237877,2296.973499431249
Allen_et_al_2022,Naticoke River Marsh 1,NRM_1C,0,80,0.18354531250000003,0.4294875,0.19601635032425,2075.1671225883024
Allen_et_al_2022,Naticoke River Marsh 2,NRM_2A,0,100,0.12651474999999998,0.5749445,0.26857233483269505,1925.90596812886
Allen_et_al_2022,Naticoke River Marsh 2,NRM_2B,0,100,0.15387525,0.26591700000000007,0.11900602311280001,1233.1072866178254
Allen_et_al_2022,Naticoke River Marsh 2,NRM_2C,0,100,0.11952850000000001,0.4962472500000001,0.22862919690584876,1748.4399509043376
Allen_et_al_2022,Naticoke River Marsh 3,NRM_3A,0,100,0.11702399999999999,0.5207055000000002,0.24127400297947502,2068.0832332880714
Allen_et_al_2022,Naticoke River Marsh 3,NRM_3B,0,100,0.26831925,0.46667925,0.21848735821365378,3066.7301236268463
Allen_et_al_2022,Naticoke River Marsh 3,NRM_3C,0,100,0.37534924999999997,0.20684874999999997,0.09130383178166375,2343.7031602519014
Allen_et_al_2022,Naticoke River Marsh 4,NRM_4A,0,100,0.26868250000000005,0.40508625,0.18442780747741122,3460.3475773777323
Allen_et_al_2022,Naticoke River Marsh 4,NRM_4B,0,100,0.2142475,0.35993925,0.16302051080384874,2203.1911699251878
Allen_et_al_2022,Naticoke River Marsh 4,NRM_4C,0,100,0.22847800000000007,0.38734300000000005,0.17632577350210754,2537.0973656341093
Allen_et_al_2022,Naticoke River Marsh 5,NRM_5A,0,100,0.2431085,0.3385605,0.153020916183035,2502.4086215364105
Allen_et_al_2022,Naticoke River Marsh 5,NRM_5B,0,100,0.35713975,0.21097500000000002,0.09303076888504001,2498.834143403443
Allen_et_al_2022,Naticoke River Marsh 5,NRM_5C,0,100,0.18570075,0.42255624999999997,0.19301641155720878,2478.667291264876
Along_et_al_2000_MEPS,DMA00MEPS M35,M0275,0,40,0.23806602627564896,0.37497222886316595,0.0623,5932.605374789173
Along_et_al_2000_MEPS,DMA00MEPS M6,M0273,0,40,0.2623470901082559,0.3344974913034775,0.049,5142.002966121816
Along_et_al_2000_MEPS,DMA00MEPS M8,M0274,0,40,0.28567101663235295,0.30209717589633794,0.0395,4513.602062791177
Alongi_1996,DMA96 Creek Bank,M0025,0,20,0.68,NA,0.045,6120.000000000001
Alongi_1996,DMA96 High,M0024,0,20,0.6,NA,0.12633333333333333,15159.999999999998
Alongi_1996,DMA96 Low,M0022,0,20,0.61,NA,0.06233333333333333,7604.666666666666
Alongi_1996,DMA96 Med,M0023,0,20,0.56,NA,0.12533333333333332,14037.333333333336
Alongi_et_al_1999,DMA99 HM1,M0016,0,35,0.17008998157819544,0.5497433768613949,0.138,8215.34611022684
Alongi_et_al_1999,DMA99 HM2,M0017,0,58.00000000000001,0.20825917799211846,0.4375621622567441,0.086,10387.96779824687
Alongi_et_al_2000,DMA00 BR1,M0031,0,52.013,0.28886180945677437,0.3186359484014198,0.04621297483321476,708.1448624598332
Alongi_et_al_2000,DMA00 D1,M0028,0,85.17799999999998,0.381905550864537,NA,0.043828735471600655,759.5338633885707
Alongi_et_al_2000,DMA00 D2,M0029,0,100,0.48339309699171285,NA,0.0102682071,242.3097791249925
Alongi_et_al_2000,DMA00 MB1,M0030,0,82.12100000000001,0.24686881501057173,NA,0.07489428124353087,857.705725197279
Alongi_et_al_2000,DMA00 PH1,M0026,0,68.943,0.37765671569924747,0.2152636864544047,0.019346505954194043,385.2776125561428
Alongi_et_al_2000,DMA00 PH2,M0027,0,82.09500000000001,0.49382861477706846,NA,0.02211799719836774,973.0602175016008
Alongi_et_al_2001,DMA01 S1,M0732,0,100,0.47691575331970115,NA,0.020963800000000008,310.89531324873184
Alongi_et_al_2001,DMA01 S2,M0733,0,65,0.4573801313154905,NA,0.01978907692307692,231.85441085734556
Alongi_et_al_2001,DMA01 S3,M0734,0,100,0.3679242348685246,NA,0.0467517,517.1549474249271
Alongi_et_al_2001,DMA01 S4,M0735,0,100,0.38708066096975097,NA,0.036399,478.3000305784729
Alongi_et_al_2004,DMA04 M15,M0271,0,102,0.21675240057621542,0.4182021894165831,0.078316,339.1177012262549
Alongi_et_al_2004,DMA04 M2/5,M0270,0,102,0.38940216224799895,NA,0.035722000000000004,281.8065897704766
Alongi_et_al_2004,DMA04 MVR,M0272,0,102,0.16738408033707364,0.560395773060374,0.14380500000000002,480.06457325415477
Alongi_et_al_2005,DMA05 JJ1,M0084,0,100,0.4378172728962392,NA,0.016710999999999997,242.01131404271865
Alongi_et_al_2005,DMA05 JJ2,M0085,0,100,0.4950051510737658,NA,0.00994952,177.92452326849707
Alongi_et_al_2005,DMA05 JJ3,M0086,0,100,0.43508112158425716,NA,0.013428183333333328,210.76488022763854
Alongi_et_al_2008,DMA08 AWM,M0630,0,50,0.15564243463839167,0.6065602552947239,0.16899999999999998,13151.785726944094
Alongi_et_al_2008,DMA08 HBA,M0627,0,50,0.2900144996080339,0.296639066487478,0.038,5510.275492552644
Alongi_et_al_2008,DMA08 HBR,M0628,0,80,0.16121788697780456,0.5834274196388831,0.156,20119.992294830008
Alongi_et_al_2008,DMA08 HBS,M0629,0,12,0.39052141116512334,0.20424983138532554,0.017,796.6636787768516
Alongi_et_al_2008,S_Sulawesi,Alongi_et_al_2008_1,0,20,0.9883088963501533,0.043,0.091,17987.22191357279
Alongi_et_al_2008,S_Sulawesi,Alongi_et_al_2008_2,0,20,1.2491985466980122,0.021,0.105,26233.16948065826
Alongi_et_al_2008,S_Sulawesi,Alongi_et_al_2008_3,0,20,1.4004312705366921,0.012,0.112,31369.660460021903
Amon_and_Herndl_1991,Ischia_Italy,Amon_and_Herndl_1991_1,0,0.5,1.6583750615734818,4.370000000000001e-4,NA,NA
Amon_and_Herndl_1991,Ischia_Italy,Amon_and_Herndl_1991_2,0,0.5,1.6506448084689234,7.31e-4,NA,NA
Amon_and_Herndl_1991,Ischia_Italy,Amon_and_Herndl_1991_3,0,0.5,1.6460515622282519,9.07e-4,NA,NA
Amon_and_Herndl_1991,Ischia_Italy,Amon_and_Herndl_1991_4,0,0.5,1.5905502615826383,0.003114,NA,NA
Andreetta_et_al_2014,AA14 AV1,M0180,0,80,0.7714320763325939,NA,0.014372499999999998,2156.1098461145443
Andreetta_et_al_2014,AA14 AV2,M0181,0,80,0.7534541169001899,NA,0.027558749999999993,7838.166190615858
Andreetta_et_al_2014,AA14 AV3,M0182,0,80,0.5427102720514891,NA,0.014999999999999996,1713.196169312871
Andreetta_et_al_2014,AA14 CER,M0183,0,80,0.7842703198901679,NA,0.007296250000000001,1333.0932396126502
Andreetta_et_al_2014,AA14 RHI,M0184,0,80,0.7175,NA,0.05059875,11337.89125
Andreetta_et_al_2016,AA16 Cacheu,M0636,0,80,0.4325674580712385,NA,0.03149274999999999,3456.644322320034
Andreetta_et_al_2016,AA16 Oio,M0637,0,80,0.5038559560895137,NA,0.01133025,1495.0751237259842
Apostolaki_unpublished,Psaromoura_Crete,Apostolaki_unpublished_8,0,10,1.6403696937527141,0.001126333334,NA,NA
Apostolaki_unpublished,Sounion,Apostolaki_unpublished_1,0,10,1.6005577833914044,0.002716333333999998,NA,NA
Apostolaki_unpublished,Sounion,Apostolaki_unpublished_2,0,6,1.58431604271723,0.003376111109999998,NA,NA
Apostolaki_unpublished,Sounion,Apostolaki_unpublished_3,0,8,1.6055866418778209,0.002503749999999999,NA,NA
Apostolaki_unpublished,Sounion,Apostolaki_unpublished_4,0,10,1.4813525990338448,0.008058500000999998,NA,NA
Apostolaki_unpublished,Sounion,Apostolaki_unpublished_5,0,10,1.5267476305487584,0.005911666666999998,NA,NA
Apostolaki_unpublished,Sounion,Apostolaki_unpublished_6,0,10,1.4815808377462867,0.008004666668,NA,NA
Apostolaki_unpublished,Sounion,Apostolaki_unpublished_7,0,10,1.612964985826178,0.002211666669,NA,NA
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,0,79,0.5751494723217403,0.41630718837897046,0.19110087599541026,1035.350719982979
Arias-Ortiz_et_al_2021,US-MyB,Typha M1,0,68,0.5955621784918351,NA,NA,NA
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,0,78,0.6325272180872398,NA,NA,NA
Arias-Ortiz_et_al_2021,US-Tw1,Typha W1,0,81,0.32108018528213017,0.5568832736772639,0.2602678559973244,666.5677923991227
Arias-Ortiz_et_al_2021,US-Tw1,Typha W2,0,61,0.36912593899222573,0.5138128702859659,0.24724953698985924,1472.191015557222
Arias-Ortiz_et_al_2021,US-Tw1,Typha W3,0,82,0.42280961369597375,0.434344864947186,0.2005289274159317,741.7645144554724
Arriola_and_Cable_2017,snipe_creek_hammock,snipe_creek_HE,0,34,0.526470588235294,0.30665294117647063,0.10834117647058823,560.8050000000001
Arriola_and_Cable_2017,snipe_creek_hammock,snipe_creek_HI,0,35,1.171142857142857,0.028328571428571432,0.005522857142857139,63.04999999999997
Arriola_and_Cable_2017,snipe_creek_high_marsh,snipe_creek_F,0,40,1.096,0.06902500000000002,0.014842499999999996,134.70950000000002
Arriola_and_Cable_2017,snipe_creek_high_marsh,snipe_creek_S,0,35,1.034,0.056177142857142856,0.012751428571428566,126.84714285714286
Arriola_and_Cable_2017,snipe_creek_low_marsh,snipe_creek_M,0,35,0.5254285714285716,0.3452885714285714,0.11196857142857145,623.1028571428571
Arriola_and_Cable_2017,snipe_creek_low_marsh,snipe_creek_MC,0,41,0.514878048780488,0.33636585365853666,0.12152439024390241,624.0414634146343
Ashton_and_Macintosh_2002,ECA02 Plot 1,M0697,0,50,0.3533310839701766,0.23423588881732885,0.02322,1295.7510774646057
Ashton_and_Macintosh_2002,ECA02 Plot 2,M0698,0,50,0.7533079392063351,NA,0.03752,4784.721315739093
Ashton_and_Macintosh_2002,ECA02 Plot 3,M0699,0,50,0.6236624900911124,NA,0.043460000000000006,5361.228435483879
Ashton_and_Macintosh_2002,ECA02 Plot 4,M0700,0,50,0.26774281293911734,0.3392851642843309,0.0524,2409.9452181719566
Ashton_and_Macintosh_2002,ECA02 Plot 5,M0701,0,50,0.2883242667288577,0.31805473798002143,0.0466,2263.216439476052
Ashton_and_Macintosh_2002,ECA02 Plot 6,M0702,0,50,0.26682436082206684,0.32803051386281207,0.047060000000000005,2106.265590548422
Ashton_and_Macintosh_2002,ECA02 Plot 7,M0703,0,50,0.2964978230731737,0.28880446506507906,0.0359,1815.9149241348703
Ashton_and_Macintosh_2002,ECA02 Plot 8,M0704,0,50,0.2835255933832177,0.30584892539537545,0.040740000000000005,1891.5836091624517
Ashton_and_Macintosh_2002,ECA02 Plot 9,M0705,0,50,0.2875779674866185,0.29996822058899375,0.03896000000000001,1929.8079332071118
Banerjee_et_al_2012,KB12 Stn. 1,M0185,0,40,0.4405651550171328,0.17400500263619273,0.011930999999999999,525.3877238412842
Banerjee_et_al_2012,KB12 Stn. 10,M0194,0,40,0.4537626703498249,0.16711297554334686,0.010897,494.3445265634632
Banerjee_et_al_2012,KB12 Stn. 11,M0195,0,40,0.5217300236122457,0.13729939335715408,0.006972499999999998,363.19341448767193
Banerjee_et_al_2012,KB12 Stn. 12,M0196,0,40,0.4695332333339143,0.15940507269996804,0.009797499999999995,459.9178228975476
Banerjee_et_al_2012,KB12 Stn. 13,M0197,0,40,0.5356103570949219,0.13214428231930098,0.0063815,341.12934513374023
Banerjee_et_al_2012,KB12 Stn. 14,M0198,0,40,0.5494196044712716,0.1271783053472859,0.005827499999999998,320.0010921174979
Banerjee_et_al_2012,KB12 Stn. 2,M0186,0,40,0.45212677030255954,0.16797666951516915,0.011027499999999999,498.2399776123427
Banerjee_et_al_2012,KB12 Stn. 3,M0187,0,40,0.4607906318418169,0.1636126295785992,0.010390499999999999,478.6719417723922
Banerjee_et_al_2012,KB12 Stn. 4,M0188,0,40,0.419836524358184,0.1856564176431109,0.013778499999999999,578.3244869561954
Banerjee_et_al_2012,KB12 Stn. 5,M0189,0,40,0.42077911947370134,0.1851050661735178,0.013688499999999998,575.8084498648601
Banerjee_et_al_2012,KB12 Stn. 6,M0190,0,40,0.5993278091265296,NA,0.011891499999999998,702.287669421619
Banerjee_et_al_2012,KB12 Stn. 7,M0191,0,40,0.4453313768294629,0.1714627346255282,0.0115435,513.9074002349932
Banerjee_et_al_2012,KB12 Stn. 8,M0192,0,40,0.8357711816668036,NA,0.008155999999999997,691.4253895338115
Banerjee_et_al_2012,KB12 Stn. 9,M0193,0,40,0.525527773085098,0.13579381181710581,0.006790499999999996,356.6756434536668
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_1,0,10,0.674148046,0.001115371768,NA,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_10,0,10,0.853752414,8.810508720000002e-4,NA,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_11,0,10,0.775754644,8.083404320000001e-4,NA,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_12,0,10,0.864552184,0.002647476364,NA,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_2,0,10,0.923047357,4.152663000000004e-4,NA,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_3,0,10,0.575332414,0.001676797476,NA,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_4,0,10,0.806253793,9.080502560000006e-4,NA,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_5,0,10,0.6849,0.00115446746,NA,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_6,0,10,0.651676069,0.00261321402,NA,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_7,0,10,0.548533333,0.001351299204,NA,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_8,0,10,0.881470575,5.539674120000001e-4,NA,NA
Barron_et_al_2004,Ebro_Delta,Barron_et_al_2004_9,0,10,0.80278138,0.002357398676,NA,NA
Baustian_et_al_2021,Barataria basin,175,0,100,NA,NA,NA,NA
Baustian_et_al_2021,Barataria basin,211,0,100,0.16857142857142857,NA,NA,NA
Baustian_et_al_2021,Barataria basin,224,0,100,NA,NA,NA,NA
Baustian_et_al_2021,Barataria basin,225,0,100,NA,NA,NA,NA
Baustian_et_al_2021,Barataria basin,237,0,100,NA,NA,NA,NA
Baustian_et_al_2021,Barataria basin,253,0,100,NA,NA,NA,NA
Baustian_et_al_2021,Barataria basin,273,0,100,0.13166666666666665,NA,NA,NA
Baustian_et_al_2021,Barataria basin,3166,0,100,NA,NA,NA,NA
Baustian_et_al_2021,Barataria basin,3565,0,100,NA,NA,NA,NA
Baustian_et_al_2021,Barataria basin,3617,0,100,NA,NA,NA,NA
Baustian_et_al_2021,Barataria basin,4245,0,100,NA,NA,NA,NA
Baustian_et_al_2021,Barataria basin,BA-01-04,0,100,0.16625,NA,NA,NA
Baustian_et_al_2021,Terrebonne basin,2825,0,100,0.18999999999999997,0.7289857142857142,0.34548685707071425,1321.2865524882857
Baustian_et_al_2021,Terrebonne basin,305,0,100,NA,NA,NA,NA
