depth	min	max	median	mean
0	-64	-58	-61	-61
1	-60	-25	-49	-48
2	-59	11	-37	-34
3	-58	47	-26	-20
4	-57	83	-14	-7
5	-56	119	-2	7
6	-46	132	11	20
7	-40	145	28	33
8	-36	155	43	47
9	-33	177	56	60
10	-29	204	69	73
11	-12	211	83	87
12	-1	218	98	101
13	5	227	115	115
14	12	241	131	128
15	16	257	144	142
16	37	262	159	156
17	52	268	172	170
18	64	275	187	183
19	75	283	201	197
20	83	297	213	210
21	110	320	241	236
22	134	379	269	262
23	149	442	291	288
24	159	510	310	314
25	170	581	330	340
26	200	599	360	370
27	219	622	392	400
28	232	657	425	430
29	244	702	456	460
30	255	758	485	490
31	295	774	514	518
32	316	797	544	546
33	336	817	574	573
34	353	845	603	601
35	368	881	630	629
36	407	894	660	659
37	440	912	691	688
38	464	936	726	718
39	481	961	758	747
40	497	1007	789	777
41	555	1015	813	804
42	600	1028	840	832
43	636	1039	869	860
44	663	1059	899	888
45	681	1085	928	916
46	753	1093	949	943
47	820	1104	970	970
48	888	1114	993	997
49	938	1132	1016	1024
50	964	1164	1043	1051
51	979	1172	1058	1064
52	989	1182	1076	1078
53	996	1192	1092	1091
54	1003	1207	1106	1104
55	1008	1227	1120	1118
56	1023	1234	1131	1131
57	1033	1242	1146	1144
58	1044	1250	1160	1157
59	1052	1263	1173	1170
60	1057	1279	1186	1183
61	1087	1284	1199	1196
62	1111	1290	1215	1209
63	1131	1298	1229	1222
64	1146	1311	1245	1236
65	1158	1328	1260	1249
66	1186	1346	1281	1269
67	1198	1371	1295	1289
68	1207	1418	1310	1310
69	1214	1471	1325	1330
70	1219	1525	1340	1350
71	1240	1542	1362	1371
72	1252	1563	1384	1391
73	1265	1588	1405	1412
74	1275	1621	1424	1432
75	1284	1662	1444	1453
76	1310	1673	1467	1474
77	1328	1686	1492	1496
78	1342	1702	1516	1518
79	1354	1729	1540	1540
80	1364	1765	1562	1561
81	1392	1774	1583	1583
82	1415	1786	1606	1604
83	1433	1800	1629	1625
84	1447	1819	1652	1647
85	1460	1845	1674	1668
86	1500	1854	1693	1688
87	1533	1864	1713	1709
88	1554	1875	1734	1729
89	1572	1892	1755	1750
90	1586	1915	1778	1770
91	1647	1927	1800	1795
92	1693	1939	1822	1819
93	1729	1957	1847	1844
94	1755	1981	1871	1869
95	1768	2013	1893	1893
96	1803	2032	1917	1917
97	1829	2053	1942	1942
98	1846	2092	1965	1966
99	1859	2145	1989	1990
100	1868	2199	2010	2015
101	1916	2216	2033	2039
102	1951	2238	2058	2064
103	1980	2263	2085	2088
