depth	min	max	median	mean
0	-65	-65	-65	-65
1	-63	-62	-62	-62
2	-61	-58	-60	-60
3	-59	-56	-58	-58
4	-58	-54	-56	-56
5	-54	-49	-52	-52
6	-51	-45	-48	-48
7	-50	-44	-48	-48
8	-50	-43	-47	-47
9	-49	-42	-46	-46
10	-49	-41	-46	-46
11	-48	-41	-45	-45
12	-48	-40	-45	-44
13	-47	-39	-44	-43
14	-46	-37	-43	-42
15	-44	-34	-40	-40
16	-42	-31	-37	-37
17	-39	-26	-33	-33
18	-35	-20	-29	-29
19	-33	-15	-26	-25
20	-30	-10	-23	-22
21	-28	-5	-20	-19
22	-26	-1	-17	-16
23	-20	8	-9	-8
24	-15	20	-1	0
25	-13	23	1	2
26	-12	26	3	4
27	-11	28	5	6
28	-10	30	6	7
29	-9	32	7	9
30	-8	35	9	10
31	-7	37	10	12
32	-6	39	12	13
33	-5	41	13	15
34	-4	44	15	16
35	-2	47	17	18
36	-1	50	19	21
37	2	55	23	24
38	4	60	26	28
39	9	64	33	34
40	15	69	39	40
41	17	73	43	43
42	20	77	47	47
43	26	81	51	52
44	30	85	56	56
45	33	88	59	59
46	34	91	62	62
47	37	94	65	65
48	38	98	67	67
49	41	100	70	70
50	43	104	73	73
51	48	107	76	77
52	52	110	80	80
53	56	114	84	84
54	60	118	88	88
55	63	120	91	91
56	66	124	94	94
57	68	127	97	97
58	71	130	100	100
59	74	133	102	103
60	76	136	105	106
61	80	138	108	108
62	82	141	111	111
63	85	144	114	114
64	88	146	117	117
65	91	149	120	120
66	93	153	123	123
67	96	155	126	126
68	99	158	129	129
69	102	161	132	132
70	105	164	135	134
71	108	166	138	137
72	110	169	140	140
73	114	171	143	143
74	116	174	146	146
75	119	177	149	149
76	122	179	152	152
77	125	182	155	155
78	128	185	158	158
79	131	187	161	161
80	134	190	164	163
81	137	192	167	166
82	140	195	170	169
83	144	197	173	172
84	146	200	176	175
85	150	202	179	178
86	153	205	182	181
87	156	207	185	184
88	159	210	188	187
89	162	212	191	190
90	165	214	193	192
91	169	216	197	195
92	171	219	200	198
93	175	221	203	201
94	178	223	206	204
95	182	225	209	207
96	184	227	211	210
97	188	229	215	213
98	191	231	218	216
99	195	233	221	219
100	198	235	224	222
101	203	237	227	225
102	206	239	230	228
