labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,2,0.4853899325,101.3,7.384,2,24.76,1.4965000000000002
2,4,0.5090873866666666,81.42,6.561,2,23.465,1.4855
3,6,0.5071932855,82.78,6.424,2,24.075,1.4675
4,8,0.5164199330000001,97.13,7.241,2,22.479999999999997,1.4635
5,10,0.5171327958333334,98.58,7.656,2,23.085,1.4795
6,12,0.5130675037142857,115.6,9.748,2,22.015,1.845
7,14,0.51516540025,98.03,7.405,2,23.885,1.518
8,16,0.5250947436666666,72.56,5.964,2,24.275,1.478
9,18,0.5153264693,97.47,7.414,2,22.049999999999997,1.4665
10,20,0.521139964,73.85,5.983,2,24.23,1.4595
11,22,0.5219634144166666,75.9,6.084,2,26.215,1.538
12,24,0.5194780483076923,83.86,6.597,2,23.88,1.501
13,26,0.5209609925,73.03,6.08,2,23.23,1.458
14,28,0.5241055322666667,64.45,5.399,2,28.15,1.6085
15,30,0.5316298066875,29.18,3.16,2,23.244999999999997,1.2845
16,32,0.527845050882353,44.01,4.149,2,20.275,1.3765
17,34,0.5229242931176471,71.4,5.969,2,26.02,1.535
18,36,0.52246281125,75.98,6.254,2,24.33,1.5125
19,38,0.5225816998,74.78,7.29,2,24.115,1.883
20,40,0.5228269798571429,80.66,8.225,2,26.71,2.1740000000000004
21,42,0.5225255513076923,78.61,11.55,2,25.9,2.847
22,44,0.5197263049166666,76.33,11.97,2,23.71,2.7795
23,46,0.5197466923636364,79.4,12.38,2,26.865,2.899
24,48,0.5173196021,72.2,12.43,2,26.025,2.88
25,50,0.516823999,83.41,10.93,2,25.335,2.4225
26,52,0.5180076025,78.19,10.76,2,26.14,2.5385
27,54,0.5159647825714285,96.55,13.09,2,26.165,2.9560000000000004
28,56,0.5154693491666666,90.34,13.33,2,24.355,3.012
29,58,0.517553049,73.7,12.22,2,24.78,2.8535
30,60,0.5186728015,70.07,12.79,2,26.045,2.9995000000000003
31,62,0.5232555103333333,74.26,9.187,2,26.355,2.106
32,64,0.519532416,66.34,9.998,2,26.69,2.3215
