labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,2,0.162374534262206,350.806043,14.82279055,2,26.06737985,12.06823141
2,6,0.162356032315185,242.6154257,9.738004471,2,23.79784694,7.436827168
3,10,0.37707728386904,155.9498907,7.629203284,2,18.16669364,6.21492151
4,14,0.428203602106196,82.75889532,4.762175936,2,35.67161644,4.442125821
5,18,0.503113576948854,65.02509409,4.206799063,2,40.68724627,4.256511917
6,22,0.464324413476972,62.85076026,3.914580224,2,32.4847622,3.934140751
7,26,0.6691207960737,54.14492697,3.68069271,2,39.25056537,3.756981069
8,30,1.14334120289371,36.61306244,3.578720389,2,40.30411924,3.714665368
9,34,1.17824784519271,41.36128537,3.66611393,2,44.51569042,3.916616539
10,38,1.02381108819192,33.06191267,3.480201334,2,42.34268504,3.706143111
11,42,0.949328587662935,35.50040908,3.600041484,2,36.07702105,3.894678409
12,46,0.84205533225477,35.54802806,3.653547329,2,41.12606098,3.738732816
13,50,0.8782149121759,35.88124254,3.627338727,2,37.78656211,3.908954701
