depth	min	max	median	mean
0	-65	-65	-65	-65
1	-64	-63	-64	-64
2	-64	-61	-63	-63
3	-63	-60	-62	-62
4	-62	-58	-61	-60
5	-62	-56	-60	-59
6	-61	-54	-59	-58
7	-60	-53	-57	-57
8	-59	-50	-56	-56
9	-59	-48	-55	-55
10	-58	-46	-54	-53
11	-57	-44	-52	-52
12	-57	-41	-51	-51
13	-56	-39	-50	-49
14	-55	-36	-49	-48
15	-55	-33	-47	-46
16	-54	-30	-46	-45
17	-53	-26	-44	-43
18	-53	-22	-43	-41
19	-52	-18	-41	-39
20	-51	-15	-40	-38
21	-51	-11	-39	-36
22	-50	-7	-38	-34
23	-49	-1	-36	-32
24	-49	6	-35	-29
25	-48	9	-34	-27
26	-48	14	-33	-26
27	-47	17	-32	-24
28	-46	21	-30	-22
29	-46	24	-29	-20
30	-45	28	-28	-19
31	-44	31	-27	-17
32	-44	35	-26	-15
33	-43	39	-24	-13
34	-43	42	-23	-12
35	-42	45	-22	-10
36	-41	49	-21	-8
37	-41	53	-20	-6
38	-40	56	-19	-5
39	-40	60	-18	-3
40	-39	64	-16	0
41	-38	67	-15	1
42	-38	71	-14	3
43	-37	76	-13	5
44	-37	80	-12	7
45	-36	83	-11	9
46	-35	88	-10	11
47	-35	91	-9	13
48	-34	95	-7	15
49	-34	98	-6	17
50	-33	102	-5	18
51	-33	106	-4	20
52	-32	110	-3	22
53	-32	113	-2	24
54	-31	117	-1	26
55	-31	121	0	28
56	-30	126	1	30
57	-30	130	2	32
58	-29	134	3	34
59	-29	138	4	36
60	-28	141	5	38
61	-28	145	6	40
62	-27	149	7	42
63	-27	153	9	44
64	-26	156	10	45
65	-26	160	11	47
66	-25	164	12	49
67	-25	168	13	51
68	-24	171	14	53
69	-24	175	15	55
70	-23	179	16	57
71	-23	182	17	59
72	-23	186	18	61
73	-22	190	19	63
74	-22	194	20	65
75	-21	197	20	66
76	-21	200	21	68
77	-20	204	22	70
78	-20	208	23	72
79	-20	211	24	74
80	-19	214	25	76
81	-19	218	26	78
82	-19	221	27	80
83	-18	224	28	81
84	-18	228	29	83
85	-17	231	30	85
86	-17	234	31	87
87	-17	238	32	89
88	-16	241	33	91
89	-16	244	34	93
90	-16	248	35	94
91	-15	251	36	96
92	-15	255	37	98
93	-15	257	38	100
94	-14	260	39	102
95	-14	263	39	104
96	-14	267	40	105
97	-14	270	41	107
98	-13	273	42	109
99	-13	276	43	111
100	-13	279	44	113
