labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,2,0.19,466.62,11.66,2,93.88,6.57
2,4,0.17,220.29,8.95,2,85.56,6.1
3,6,0.17,204.33,7.78,2,61.14,5.01
4,8,0.22,372.91,9.3,2,62.13,5.92
5,10,0.2,214.52,7.36,2,51.31,5.25
6,12,0.26,131.47,6.17,2,40.5,5.67
7,14,0.17,97.41,6.96,2,48.54,6.89
8,16,0.16,66.7,6.18,2,56.67,5.74
9,18,0.17,63.79,7.45,2,79.53,7.41
10,20,0.28,58.75,5.42,2,68.51,5.09
11,22,0.25,67.86,6.03,2,64.3,5.31
12,24,0.34,48.33,5.38,2,48.22,4.88
13,26,0.31,37.88,5.36,2,47.92,4.86
14,28,0.25,37.76,5.41,2,49.92,5.39
15,30,0.31,30.96,4.8,2,49.45,4.19
16,32,0.29,41.11,4.82,2,47.09,5.02
17,34,0.19,12.78,5.54,2,64.6,5.92
18,36,0.16,20.27,6.22,2,92.29,6.64
19,38,0.2,21.54,5.53,2,80.96,5.8
20,40,0.22,20.82,5.48,2,87.58,5.75
21,42,0.23,20.56,4.99,2,70.22,5.25
