labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,2,0.63,42.67,7.37285867,2,20.68792987,2.046657258
2,4,0.63,43.92,7.316460813,2,20.78787913,1.967156058
3,6,0.53,41.56,7.014958105,2,18.53921471,1.83408483
4,8,0.57,47.51,7.802408356,2,18.36523358,1.780994819
5,10,0.73,32.06,5.714418611,2,22.03855857,2.069231506
6,14,0.87,26.91,4.91018145,2,19.39526959,1.839827985
7,18,0.86,30.74,5.307859154,2,21.23669443,1.934991328
8,20,1.08,27.67,4.7530585930000004,2,20.15314494,1.799262612
9,22,1.08,21.49,3.918505809,2,19.53784475,1.738555143
10,24,1.09,18.82,3.481174287,2,18.44927974,1.655425641
11,26,1.01,19.91,3.732011324,2,20.28902627,1.807389951
12,32,1.3,17.61,3.369421354,2,19.24243171,1.720819835
13,44,1.31,16.51,3.267634786,2,19.22837466,1.728239244
