labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,1,0.0506,126.21166691909,12.38166669143,1,NA,NA
2,2,0.0426,225.73666711814,20.3833333741,1,NA,NA
3,3,0.0326,246.98166716062997,19.95666670658,1,NA,NA
4,4,0.0674,285.48666723764,12.048333357429998,1,NA,NA
5,5,0.0794,186.04666703876,11.833333357,1,NA,NA
6,6,0.0594,425.60166751787,18.34333337002,1,NA,NA
7,7,0.0802,258.73000051746,12.29000002458,1,NA,NA
8,8,0.0569,288.90666724447993,16.871666700409996,1,NA,NA
9,9,0.0599,296.69500059339,14.83500002967,1,NA,NA
10,10,0.0644,215.55166709777,15.346666697359998,1,13.14166669295,1.29500000259
11,11,0.0674,281.47333389628,16.32500003265,1,NA,NA
12,12,0.0697,290.17833391369,15.32166669731,1,13.38666669344,3.59000000718
13,13,0.1113,200.84500040169,6.486666679639999,1,8.501666683669999,1.44000000288
14,14,0.0925,174.89833368312998,6.59333334652,1,10.2000000204,1.87333333708
15,15,0.0607,129.59500025919,9.46000001892,1,9.52000001904,2.41833333817
16,16,0.1178,88.70833351075,5.500000011,1,10.08833335351,2.18166667103
17,17,0.1033,62.93333345919999,5.5250000110499995,1,17.88000003576,2.2750000045500003
18,18,0.2218,47.645000095289994,3.35500000671,1,13.45666669358,1.1750000023499998
19,19,0.1885,54.91500010983,3.61333334056,1,11.3666666894,1.3466666693599998
20,20,0.0892,58.83166678433,7.54166668175,1,12.1166666909,2.67833333869
21,21,0.0912,58.79666678426,7.885000015769999,1,15.54000003108,3.0850000061699996
22,22,0.0589,80.35000016069999,19.5333333724,1,14.096666694859998,3.42666667352
23,23,0.0792,82.89166683244999,7.97333334928,1,13.66500002733,2.19333333772
24,24,0.0952,52.54000010508,4.96000000992,1,11.766666690199996,1.73166667013
25,25,0.1436,47.94500009589,4.04166667475,1,12.33166669133,1.333333336
26,26,0.1331,45.48000009096,4.956666676579999,1,12.86500002573,1.7766666702199998
27,27,0.1529,48.20500009641,4.95500000991,1,8.658333350649999,1.20500000241
28,28,0.1556,59.09666678486,5.60833334455,1,3.14000000628,1.8950000037899997
29,29,0.096,58.90500011781,6.621666679909999,1,8.26000001652,2.23000000446
30,30,0.098,44.29166675525,5.620000011239999,1,8.33333335,1.66666667
31,31,0.1118,43.59000008718,7.96000001592,1,8.33333335,1.66666667
32,32,0.1008,32.221666731110005,6.653333346639999,1,16.4833333663,3.44833334023
33,33,0.1825,45.520000091039996,2.96833333927,1,12.62666669192,1.05500000211
34,34,0.2709,36.38166673943,2.08500000417,1,12.86500002573,0.7250000014499999
35,35,0.2559,25.74333338482,2.34000000468,1,14.79666669626,0.8016666682699999
36,36,0.4256,30.426666727519997,1.8950000037899997,1,15.1166666969,0.7416666681499999
37,37,0.2221,31.94666673056,2.6700000053400004,1,18.46500003693,0.97000000194
38,38,0.2895,35.565000071129994,3.77000000754,1,17.338333368009998,1.36000000272
39,39,0.4541,29.988333393309997,2.1566666709799995,1,18.91166670449,0.88166666843
40,40,0.2932,36.32000007264,3.958333341249999,1,16.83500003367,1.19666666906
41,41,0.1917,41.15000008229999,5.57500001115,1,15.4000000308,1.7750000035499998
42,42,0.1524,44.590000089179995,5.23000001046,1,15.76833336487,1.95500000391
43,43,0.2068,34.805000069609996,2.92000000584,1,15.276666697219998,1.19666666906
44,44,0.3028,29.75833339285,2.04666667076,1,20.001666706669997,0.8400000016799999
45,45,0.3321,33.78000006756,2.1516666709699996,1,22.03833337741,0.8400000016799999
46,46,0.1923,26.13166671893,3.53500000707,1,19.91166670649,1.43166666953
47,47,0.3365,34.8666667364,2.5166666717,1,18.85833337105,0.8466666683599998
48,48,0.448,25.93166671853,2.5933333385199995,1,19.51000003902,1.0316666687299998
49,49,0.4813,32.73666673214,2.34000000468,1,18.651666703969997,0.92500000185
50,50,0.4459,32.94166673255,2.98166667263,1,20.31833337397,1.06000000212
51,51,0.3943,28.340000056679997,3.2400000064799994,1,17.74500003549,1.17000000234
52,52,0.5857,30.01500006003,2.30166667127,1,20.960000041919997,0.98166666863
53,53,0.4428,28.39000005678,2.89333333912,1,22.52333337838,1.0783333354899998
54,54,0.6181,27.99000005598,2.12166667091,1,18.92166670451,0.68000000136
55,58,0.8406,18.2500000365,1.0150000020299998,2,13.09333335952,0.3500000007
56,60,0.8376,11.92500002385,0.8000000016,2,10.41833335417,0.30500000061
57,62,1.6203,8.34666668336,0.52833333439,2,7.451666681569999,0.18666666704
58,64,1.6975,7.20166668107,0.7133333347599999,2,7.42666668152,0.22833333379
