depth	min	max	median	mean
0	-66	-66	-66	-66
1	-63	-53	-60	-59
2	-60	-37	-53	-52
3	-56	-21	-46	-43
4	-53	-15	-41	-39
5	-50	-10	-36	-34
6	-46	-3	-30	-29
7	-42	3	-25	-23
8	-38	12	-19	-17
9	-35	18	-13	-12
10	-31	24	-8	-7
11	-27	30	-3	-2
12	-23	36	2	3
13	-19	42	7	8
14	-16	48	12	13
15	-12	53	17	18
16	-9	59	21	22
17	-5	65	26	27
18	-1	70	31	32
19	2	76	36	37
20	6	81	41	42
21	10	87	46	47
22	14	94	51	51
23	18	99	56	56
24	21	105	61	61
25	24	111	66	66
26	27	117	71	71
27	31	122	75	76
28	34	128	80	81
29	36	134	85	85
30	39	141	90	90
