depth	min	max	median	mean
0	-66	-66	-66	-66
1	-65	-65	-65	-65
2	-64	-63	-64	-64
3	-63	-62	-62	-62
4	-62	-60	-61	-61
5	-61	-59	-60	-60
6	-60	-58	-59	-59
7	-59	-56	-58	-58
8	-58	-55	-56	-56
9	-56	-53	-55	-55
10	-55	-52	-54	-54
11	-54	-50	-52	-52
12	-53	-49	-51	-51
13	-51	-47	-49	-49
14	-50	-45	-48	-48
15	-48	-43	-46	-46
16	-46	-41	-44	-44
17	-45	-38	-42	-42
18	-43	-35	-40	-39
19	-41	-32	-37	-37
20	-39	-30	-35	-35
21	-37	-27	-33	-33
22	-35	-25	-31	-31
23	-33	-22	-29	-28
24	-31	-19	-27	-26
25	-30	-16	-25	-24
26	-28	-13	-23	-22
27	-26	-10	-20	-20
28	-24	-7	-18	-17
29	-22	-3	-15	-14
30	-20	1	-13	-12
31	-18	4	-11	-9
32	-16	8	-8	-7
33	-14	12	-6	-4
34	-12	17	-3	-1
35	-11	22	0	2
36	-9	26	3	5
37	-7	31	5	8
38	-6	36	8	10
39	-4	42	11	13
40	-3	48	13	16
41	-1	54	16	20
42	0	60	19	23
43	1	66	21	25
44	2	73	24	28
45	3	79	26	31
46	4	85	28	34
47	5	92	30	36
48	6	100	32	39
