depth	min	max	median	mean
0	-61	-61	-61	-61
1	-59	-53	-56	-56
2	-56	-45	-52	-51
3	-53	-37	-47	-46
4	-49	-29	-42	-41
5	-46	-22	-37	-36
6	-43	-14	-32	-31
7	-40	-7	-27	-26
8	-36	1	-21	-21
9	-33	9	-16	-15
10	-30	16	-11	-10
11	-26	24	-6	-5
12	-23	32	-1	0
13	-21	40	4	6
14	-18	50	9	11
15	-15	60	14	16
16	-14	70	19	21
