labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,2,1.07,30.67,2.904042546,2,19.28736776,0.996751794
2,8,0.76,37.04,3.412321969,2,17.57520375,0.976812778
3,10,0.36,46.33,3.812221872,2,14.91434422,0.7390458
4,12,0.53,41.72,3.85729382,2,11.18728381,0.906834669
5,14,0.88,25.95,2.499550573,2,17.10878446,0.886320671
6,16,0.86,28.15,3.001083763,2,18.04513238,1.077901568
7,22,1.16,27.24,3.113367589,2,17.41456187,1.122480112
8,30,1.07,23.4,2.417566231,2,17.18461724,0.931689755
9,34,1.12,22.07,2.454266466,2,16.69072711,0.966529813
10,36,1.38,23.01,2.740671032,2,16.52650708,1.049805121
11,38,1.2,25.33,2.863411679,2,18.27700663,1.119070622
12,46,1.39,17.88,2.253814326,2,17.65264213,1.000839206
13,54,1.55,12.11,1.84150565,2,13.85215133,0.891777209
14,62,1.34,10.45,1.212749027,2,10.45281883,0.564614656
