depth	min	max	median	mean
0	-66	-66	-66	-66
1	-64	-63	-63	-63
2	-62	-60	-61	-61
3	-59	-57	-58	-58
4	-57	-55	-56	-56
5	-55	-52	-54	-54
6	-53	-50	-51	-51
7	-50	-47	-49	-49
8	-48	-43	-46	-46
9	-45	-40	-43	-42
10	-42	-36	-39	-39
11	-38	-31	-35	-35
12	-35	-27	-31	-31
13	-31	-22	-27	-27
14	-28	-18	-23	-23
15	-25	-15	-20	-20
16	-23	-11	-18	-17
17	-19	-6	-13	-13
18	-16	-1	-9	-9
19	-11	6	-3	-3
20	-6	14	3	3
21	1	25	12	12
22	7	38	20	21
23	13	52	29	30
24	19	69	38	40
25	22	74	42	44
26	24	81	46	48
27	27	87	50	52
28	30	94	54	56
29	32	99	58	60
30	35	105	62	64
31	37	110	65	68
32	39	116	69	72
33	43	122	74	77
34	46	128	79	82
35	50	134	85	87
36	53	142	91	93
37	58	148	97	99
38	61	156	102	104
39	64	162	107	109
40	66	169	112	113
41	68	176	116	118
42	71	184	121	123
