labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval
1,2,0.11,236.8666671404,9.9500000199,2
2,4,0.09,220.7166671081,9.450000018899996,2
3,6,0.09,193.4166670535,9.750000019499998,2
4,8,0.12,161.98333365729997,9.716666686099998,2
5,10,0.1,177.06666702080005,10.9500000219,2
6,12,0.16,127.5833335885,6.783333346899999,2
7,14,0.36,64.7166667961,3.833333341,2
8,16,0.26,52.4166667715,3.2500000065,2
9,18,0.27,63.6333334606,4.2166666751,2
10,20,0.66,47.6333334286,2.3666666713999995,2
11,22,0.8,45.7500000915,2.2333333378,2
12,24,0.68,41.3000000826,1.7000000033999998,2
13,26,0.77,30.8500000617,0.5166666676999999,2
14,28,0.87,35.0666667368,1.166666669,2
15,30,0.82,33.200000066399994,0.6500000013,2
16,32,0.93,30.0666667268,0.7333333347999998,2
17,34,0.65,35.716666738099995,0.9000000018,2
18,36,0.69,35.0833334035,0.5666666678000001,2
19,38,0.52,43.4333334202,1.8833333371,2
20,40,0.52,32.5166667317,0.5833333345,2
21,42,0.31,38.333333409999995,1.1500000023,2
