depth	min	max	median	mean
0	-60	-60	-60	-60
1	-59	-52	-56	-56
2	-57	-45	-52	-52
3	-55	-38	-48	-48
4	-53	-30	-44	-43
5	-50	-23	-40	-39
6	-48	-15	-35	-34
7	-45	-8	-31	-30
8	-43	0	-27	-25
9	-40	7	-22	-21
10	-38	15	-17	-16
11	-36	22	-13	-11
12	-34	30	-8	-7
13	-31	37	-4	-2
14	-29	45	1	3
15	-27	53	6	8
16	-26	62	10	12
17	-24	70	15	17
18	-22	78	20	22
