depth	min	max	median	mean
0	-61	-61	-61	-61
1	-60	-57	-59	-59
2	-57	-53	-56	-55
3	-54	-47	-51	-51
4	-50	-40	-45	-45
5	-45	-32	-39	-39
6	-39	-22	-32	-31
7	-33	-13	-24	-24
8	-28	-2	-17	-16
9	-23	7	-10	-9
10	-19	16	-4	-3
11	-16	22	1	2
12	-12	29	6	7
13	-9	36	11	12
14	-5	43	16	17
15	-2	50	21	22
16	1	56	26	27
17	4	63	31	32
18	7	71	36	37
