labID,depth(cm),density(g/cm^3),210Pb(Bq/kg),sd(210Pb),interval,226Ra(Bq/kg),sd(226Ra)
1,2,0.96,40.68629677,6.331441624,2,24.32487466,1.779459687
2,8,0.87,29.98228263,4.793869915,2,18.80799646,1.409507761
3,14,0.98,26.22251688,4.211262031,2,19.74525657,1.446970949
4,20,0.92,28.67465662,4.574233441,2,24.08091411,1.734022219
5,22,0.95,28.67504099,4.95552592,2,26.52149755,1.996335067
6,24,1.05,26.48609893,4.256938349,2,23.41429061,1.685101058
7,26,1.04,27.09995159,4.406023056,2,20.49716885,1.523799363
8,32,1.21,20.92445654,3.662927653,2,19.41348082,1.466873737
9,40,1.21,21.73323175,3.908621363,2,18.35574939,1.461321086
10,48,1.11,22.06183275,4.033356872,2,18.97873645,1.501501691
11,56,0.94,23.98231503,4.307493596,2,19.95403182,1.574307926
