depth	min	max	median	mean
0	-66	-66	-66	-66
1	-63	-62	-63	-63
2	-60	-59	-60	-60
3	-57	-55	-56	-56
4	-54	-51	-52	-52
5	-50	-47	-48	-48
6	-46	-42	-44	-44
7	-44	-39	-41	-41
8	-41	-37	-39	-39
9	-38	-33	-35	-35
10	-35	-29	-32	-32
11	-31	-23	-27	-27
12	-27	-18	-22	-22
13	-24	-14	-19	-19
14	-21	-9	-15	-15
15	-17	-3	-10	-10
16	-13	3	-5	-5
17	-9	10	1	0
18	-5	17	6	6
19	-1	27	13	13
20	4	38	20	21
21	8	47	27	27
22	11	57	33	33
23	14	68	40	40
24	18	80	46	47
25	20	88	51	52
26	23	97	56	57
27	25	107	61	63
28	27	118	66	68
